  1: Lobby            (lvl. 0)
  2: Legendary Lounge (lvl. 0)
  3: Soda Brewery     (lvl. 1)
  4: Residential      (lvl. 2)
  5: Purple           (lvl. 2)
  6: Residential      (lvl. 2)
  7: Yellow           (lvl. 2)
  8: Blue             (lvl. 2)
  9: Residential      (lvl. 2)
 10: Green            (lvl. 2)
 11: Red              (lvl. 2)
 12: Purple           (lvl. 2)
 13: Residential      (lvl. 2)
 14: Yellow           (lvl. 2)
 15: Blue             (lvl. 2)
 16: Residential      (lvl. 2)
 17: Green            (lvl. 2)
 18: Red              (lvl. 2)
 19: Residential      (lvl. 2)
 20: Purple           (lvl. 2)
 21: Yellow           (lvl. 2)
 22: Blue             (lvl. 2)
 23: Residential      (lvl. 2)
 24: Green            (lvl. 2)
 25: Red              (lvl. 2)
 26: Residential      (lvl. 1)
 27: Purple           (lvl. 1)
 28: Yellow           (lvl. 1)
 29: Residential      (lvl. 1)
 30: Blue             (lvl. 1)
 31: Green            (lvl. 1)
 32: Residential      (lvl. 1)
 33: Red              (lvl. 1)
 34: Purple           (lvl. 1)
 35: Residential      (lvl. 1)
 36: Yellow           (lvl. 1)
 37: Blue             (lvl. 1)
 38: Residential      (lvl. 1)
 39: Green            (lvl. 1)
 40: Red              (lvl. 1)
 41: Residential      (lvl. 1)
 42: Purple           (lvl. 1)
 43: Yellow           (lvl. 1)
 44: Residential      (lvl. 1)
 45: Blue             (lvl. 1)
 46: Green            (lvl. 1)
 47: Residential      (lvl. 1)
 48: Red              (lvl. 1)
 49: Purple           (lvl. 1)
 50: Residential      (lvl. 1)
 51: Yellow           (lvl. 1)
 52: Blue             (lvl. 1)
 53: Residential      (lvl. 1)
 54: Green            (lvl. 1)
 55: Red              (lvl. 1)
 56: Residential      (lvl. 1)
 57: Purple           (lvl. 1)
 58: Yellow           (lvl. 1)
 59: Residential      (lvl. 1)
 60: Blue             (lvl. 1)
 61: Green            (lvl. 1)
 62: Residential      (lvl. 1)
 63: Red              (lvl. 1)
 64: Purple           (lvl. 1)
 65: Residential      (lvl. 1)
 66: Yellow           (lvl. 1)
 67: Blue             (lvl. 1)
 68: Residential      (lvl. 1)
 69: Green            (lvl. 1)
 70: Red              (lvl. 1)
 71: Residential      (lvl. 1)
 72: Purple           (lvl. 1)
 73: Yellow           (lvl. 1)
 74: Residential      (lvl. 1)
 75: Blue             (lvl. 1)
 76: Green            (lvl. 1)
 77: Residential      (lvl. 1)
 78: Red              (lvl. 1)
 79: Purple           (lvl. 1)
 80: Residential      (lvl. 1)
 81: Yellow           (lvl. 1)
 82: Blue             (lvl. 1)
 83: Residential      (lvl. 1)
 84: Green            (lvl. 1)
 85: Red              (lvl. 1)
 86: Residential      (lvl. 1)
 87: Purple           (lvl. 1)
 88: Yellow           (lvl. 1)
 89: Residential      (lvl. 1)
 90: Blue             (lvl. 1)
 91: Green            (lvl. 1)
 92: Residential      (lvl. 1)
 93: Red              (lvl. 1)
 94: Purple           (lvl. 1)
 95: Residential      (lvl. 1)
 96: Yellow           (lvl. 1)
 97: Blue             (lvl. 1)
 98: Residential      (lvl. 1)
 99: Green            (lvl. 1)
100: Red              (lvl. 1)
101: Residential      (lvl. 1)
102: Purple           (lvl. 1)
103: Yellow           (lvl. 1)
104: Residential      (lvl. 1)
105: Blue             (lvl. 1)
106: Green            (lvl. 1)
107: Residential      (lvl. 1)
108: Red              (lvl. 1)
109: Purple           (lvl. 1)
110: Residential      (lvl. 1)
111: Yellow           (lvl. 1)
112: Blue             (lvl. 1)
113: Residential      (lvl. 1)
114: Green            (lvl. 1)
115: Red              (lvl. 1)
116: Residential      (lvl. 1)
117: Purple           (lvl. 1)
118: Yellow           (lvl. 1)
119: Residential      (lvl. 1)
120: Blue             (lvl. 1)
121: Green            (lvl. 1)
122: Residential      (lvl. 1)
123: Red              (lvl. 1)
124: Purple           (lvl. 1)
125: Residential      (lvl. 1)
126: Yellow           (lvl. 1)
127: Blue             (lvl. 1)
128: Residential      (lvl. 1)
129: Green            (lvl. 1)
130: Red              (lvl. 1)
131: Residential      (lvl. 1)
132: Purple           (lvl. 1)
133: Yellow           (lvl. 1)
134: Residential      (lvl. 1)
135: Blue             (lvl. 1)
136: Green            (lvl. 1)
137: Residential      (lvl. 1)
138: Red              (lvl. 1)
139: Purple           (lvl. 1)
140: Residential      (lvl. 1)
141: Yellow           (lvl. 1)
142: Blue             (lvl. 1)
143: Residential      (lvl. 1)
144: Green            (lvl. 1)
145: Red              (lvl. 1)
146: Residential      (lvl. 1)
147: Purple           (lvl. 1)
148: Yellow           (lvl. 1)
149: Residential      (lvl. 1)
150: Blue             (lvl. 1)
151: Green            (lvl. 1)
152: Residential      (lvl. 1)
153: Red              (lvl. 1)
154: Purple           (lvl. 1)
155: Residential      (lvl. 1)
156: Yellow           (lvl. 1)
157: Blue             (lvl. 1)
158: Residential      (lvl. 1)
159: Green            (lvl. 1)
160: Red              (lvl. 1)
161: Residential      (lvl. 1)
162: Purple           (lvl. 1)
163: Yellow           (lvl. 1)
164: Residential      (lvl. 1)
165: Blue             (lvl. 1)
166: Green            (lvl. 1)
167: Residential      (lvl. 1)
168: Red              (lvl. 1)
169: Purple           (lvl. 1)
170: Residential      (lvl. 1)
171: Yellow           (lvl. 1)
172: Blue             (lvl. 1)
173: Residential      (lvl. 1)
174: Green            (lvl. 1)
175: Red              (lvl. 1)
176: Residential      (lvl. 1)
177: Purple           (lvl. 1)
178: Yellow           (lvl. 1)
179: Residential      (lvl. 1)
180: Blue             (lvl. 1)
181: Green            (lvl. 1)
182: Residential      (lvl. 1)
183: Red              (lvl. 1)
184: Purple           (lvl. 1)
185: Residential      (lvl. 1)
186: Yellow           (lvl. 1)
187: Blue             (lvl. 1)
188: Residential      (lvl. 1)
189: Green            (lvl. 1)
190: Red              (lvl. 1)
191: Residential      (lvl. 1)
192: Purple           (lvl. 1)
193: Yellow           (lvl. 1)
194: Residential      (lvl. 1)
195: Blue             (lvl. 1)
196: Green            (lvl. 1)
197: Residential      (lvl. 1)
198: Red              (lvl. 1)
199: Purple           (lvl. 1)
200: Residential      (lvl. 1)
201: Yellow           (lvl. 1)
202: Blue             (lvl. 1)
203: Residential      (lvl. 1)
204: Green            (lvl. 1)
205: Red              (lvl. 1)
206: Residential      (lvl. 1)
207: Purple           (lvl. 1)
208: Yellow           (lvl. 1)
209: Residential      (lvl. 1)
210: Blue             (lvl. 1)
211: Green            (lvl. 1)
212: Residential      (lvl. 1)
213: Red              (lvl. 1)
214: Purple           (lvl. 1)
215: Residential      (lvl. 1)
216: Yellow           (lvl. 1)
217: Blue             (lvl. 1)
218: Residential      (lvl. 1)
219: Green            (lvl. 1)
220: Red              (lvl. 1)
221: Residential      (lvl. 1)
222: Purple           (lvl. 1)
223: Yellow           (lvl. 1)
224: Residential      (lvl. 1)
225: Blue             (lvl. 1)
226: Green            (lvl. 1)
227: Residential      (lvl. 1)
228: Red              (lvl. 1)
229: Purple           (lvl. 1)
230: Residential      (lvl. 1)
231: Yellow           (lvl. 1)
232: Blue             (lvl. 1)
233: Residential      (lvl. 1)
234: Green            (lvl. 1)
235: Red              (lvl. 1)
236: Residential      (lvl. 1)
237: Purple           (lvl. 1)
238: Yellow           (lvl. 1)
239: Residential      (lvl. 1)
240: Blue             (lvl. 1)
241: Green            (lvl. 1)
242: Residential      (lvl. 1)
243: Red              (lvl. 1)
244: Purple           (lvl. 1)
245: Residential      (lvl. 1)
246: Yellow           (lvl. 1)
247: Blue             (lvl. 1)
248: Residential      (lvl. 1)
249: Green            (lvl. 1)
250: Red              (lvl. 1)
251: Residential      (lvl. 1)
252: Purple           (lvl. 1)
253: Yellow           (lvl. 1)
254: Residential      (lvl. 1)
255: Blue             (lvl. 1)
256: Green            (lvl. 1)
257: Residential      (lvl. 1)
258: Red              (lvl. 1)
259: Purple           (lvl. 1)
260: Residential      (lvl. 1)
261: Yellow           (lvl. 1)
262: Blue             (lvl. 1)
263: Residential      (lvl. 1)
264: Green            (lvl. 1)
265: Red              (lvl. 1)
266: Residential      (lvl. 1)
267: Purple           (lvl. 1)
268: Yellow           (lvl. 1)
269: Residential      (lvl. 1)
270: Blue             (lvl. 1)
271: Green            (lvl. 1)
272: Residential      (lvl. 1)
273: Red              (lvl. 1)
274: Purple           (lvl. 1)
275: Residential      (lvl. 1)
276: Yellow           (lvl. 1)
277: Blue             (lvl. 1)
278: Residential      (lvl. 1)
279: Green            (lvl. 1)
280: Red              (lvl. 1)
281: Residential      (lvl. 1)
282: Purple           (lvl. 1)
283: Yellow           (lvl. 1)
284: Residential      (lvl. 1)
285: Blue             (lvl. 1)
286: Green            (lvl. 1)
287: Residential      (lvl. 1)
288: Red              (lvl. 1)
289: Purple           (lvl. 1)
290: Residential      (lvl. 1)
291: Yellow           (lvl. 1)
292: Blue             (lvl. 1)
293: Residential      (lvl. 1)
294: Green            (lvl. 1)
295: Red              (lvl. 1)
296: Residential      (lvl. 1)
297: Purple           (lvl. 1)
298: Yellow           (lvl. 1)
299: Residential      (lvl. 1)
300: Blue             (lvl. 1)
