  1: Lobby            (lvl. 0)
  2: Legendary Lounge (lvl. 0)
  3: Soda Brewery     (lvl. 1)
  4: Residential      (lvl. 2)
  5: Purple           (lvl. 2)
  6: Residential      (lvl. 2)
  7: Yellow           (lvl. 2)
  8: Blue             (lvl. 2)
  9: Residential      (lvl. 2)
 10: Green            (lvl. 2)
 11: Red              (lvl. 2)
 12: Purple           (lvl. 2)
 13: Residential      (lvl. 2)
 14: Yellow           (lvl. 2)
 15: Blue             (lvl. 2)
 16: Residential      (lvl. 2)
 17: Green            (lvl. 2)
 18: Red              (lvl. 2)
 19: Residential      (lvl. 2)
 20: Purple           (lvl. 2)
 21: Yellow           (lvl. 2)
 22: Blue             (lvl. 2)
 23: Residential      (lvl. 2)
 24: Green            (lvl. 2)
 25: Red              (lvl. 2)
 26: Residential      (lvl. 2)
 27: Purple           (lvl. 2)
 28: Yellow           (lvl. 2)
 29: Residential      (lvl. 2)
 30: Blue             (lvl. 1)
 31: Green            (lvl. 1)
 32: Red              (lvl. 1)
 33: Residential      (lvl. 1)
 34: Purple           (lvl. 1)
 35: Yellow           (lvl. 1)
 36: Residential      (lvl. 1)
 37: Blue             (lvl. 1)
 38: Green            (lvl. 1)
 39: Residential      (lvl. 1)
 40: Red              (lvl. 1)
 41: Purple           (lvl. 1)
 42: Residential      (lvl. 1)
 43: Yellow           (lvl. 1)
 44: Blue             (lvl. 1)
 45: Residential      (lvl. 1)
 46: Green            (lvl. 1)
 47: Red              (lvl. 1)
 48: Residential      (lvl. 1)
 49: Purple           (lvl. 1)
 50: Yellow           (lvl. 1)
 51: Residential      (lvl. 1)
 52: Blue             (lvl. 1)
 53: Green            (lvl. 1)
 54: Residential      (lvl. 1)
 55: Red              (lvl. 1)
 56: Purple           (lvl. 1)
 57: Residential      (lvl. 1)
 58: Yellow           (lvl. 1)
 59: Blue             (lvl. 1)
 60: Residential      (lvl. 1)
 61: Green            (lvl. 1)
 62: Red              (lvl. 1)
 63: Residential      (lvl. 1)
 64: Purple           (lvl. 1)
 65: Yellow           (lvl. 1)
 66: Residential      (lvl. 1)
 67: Blue             (lvl. 1)
 68: Green            (lvl. 1)
 69: Residential      (lvl. 1)
 70: Red              (lvl. 1)
 71: Purple           (lvl. 1)
 72: Residential      (lvl. 1)
 73: Yellow           (lvl. 1)
 74: Blue             (lvl. 1)
 75: Residential      (lvl. 1)
 76: Green            (lvl. 1)
 77: Red              (lvl. 1)
 78: Residential      (lvl. 1)
 79: Purple           (lvl. 1)
 80: Yellow           (lvl. 1)
 81: Residential      (lvl. 1)
 82: Blue             (lvl. 1)
 83: Green            (lvl. 1)
 84: Residential      (lvl. 1)
 85: Red              (lvl. 1)
 86: Purple           (lvl. 1)
 87: Residential      (lvl. 1)
 88: Yellow           (lvl. 1)
 89: Blue             (lvl. 1)
 90: Residential      (lvl. 1)
 91: Green            (lvl. 1)
 92: Red              (lvl. 1)
 93: Residential      (lvl. 1)
 94: Purple           (lvl. 1)
 95: Yellow           (lvl. 1)
 96: Residential      (lvl. 1)
 97: Blue             (lvl. 1)
 98: Green            (lvl. 1)
 99: Residential      (lvl. 1)
100: Red              (lvl. 1)
101: Purple           (lvl. 1)
102: Residential      (lvl. 1)
103: Yellow           (lvl. 1)
104: Blue             (lvl. 1)
105: Residential      (lvl. 1)
106: Green            (lvl. 1)
107: Red              (lvl. 1)
108: Residential      (lvl. 1)
109: Purple           (lvl. 1)
110: Yellow           (lvl. 1)
111: Residential      (lvl. 1)
112: Blue             (lvl. 1)
113: Green            (lvl. 1)
114: Residential      (lvl. 1)
115: Red              (lvl. 1)
116: Purple           (lvl. 1)
117: Residential      (lvl. 1)
118: Yellow           (lvl. 1)
119: Blue             (lvl. 1)
120: Residential      (lvl. 1)
121: Green            (lvl. 1)
122: Red              (lvl. 1)
123: Residential      (lvl. 1)
124: Purple           (lvl. 1)
125: Yellow           (lvl. 1)
126: Residential      (lvl. 1)
127: Blue             (lvl. 1)
128: Green            (lvl. 1)
129: Residential      (lvl. 1)
130: Red              (lvl. 1)
131: Purple           (lvl. 1)
132: Residential      (lvl. 1)
133: Yellow           (lvl. 1)
134: Blue             (lvl. 1)
135: Residential      (lvl. 1)
136: Green            (lvl. 1)
137: Red              (lvl. 1)
138: Residential      (lvl. 1)
139: Purple           (lvl. 1)
140: Yellow           (lvl. 1)
141: Residential      (lvl. 1)
142: Blue             (lvl. 1)
143: Green            (lvl. 1)
144: Residential      (lvl. 1)
145: Red              (lvl. 1)
146: Purple           (lvl. 1)
147: Residential      (lvl. 1)
148: Yellow           (lvl. 1)
149: Blue             (lvl. 1)
150: Residential      (lvl. 1)
151: Green            (lvl. 1)
152: Red              (lvl. 1)
153: Residential      (lvl. 1)
154: Purple           (lvl. 1)
155: Yellow           (lvl. 1)
156: Residential      (lvl. 1)
157: Blue             (lvl. 1)
158: Green            (lvl. 1)
159: Residential      (lvl. 1)
160: Red              (lvl. 1)
161: Purple           (lvl. 1)
162: Residential      (lvl. 1)
163: Yellow           (lvl. 1)
164: Blue             (lvl. 1)
165: Residential      (lvl. 1)
166: Green            (lvl. 1)
167: Red              (lvl. 1)
168: Residential      (lvl. 1)
169: Purple           (lvl. 1)
170: Yellow           (lvl. 1)
171: Residential      (lvl. 1)
172: Blue             (lvl. 1)
173: Green            (lvl. 1)
174: Residential      (lvl. 1)
175: Red              (lvl. 1)
176: Purple           (lvl. 1)
177: Residential      (lvl. 1)
178: Yellow           (lvl. 1)
179: Blue             (lvl. 1)
180: Residential      (lvl. 1)
181: Green            (lvl. 1)
182: Red              (lvl. 1)
183: Residential      (lvl. 1)
184: Purple           (lvl. 1)
185: Yellow           (lvl. 1)
186: Residential      (lvl. 1)
187: Blue             (lvl. 1)
188: Green            (lvl. 1)
189: Residential      (lvl. 1)
190: Red              (lvl. 1)
191: Purple           (lvl. 1)
192: Residential      (lvl. 1)
193: Yellow           (lvl. 1)
194: Blue             (lvl. 1)
195: Residential      (lvl. 1)
196: Green            (lvl. 1)
197: Red              (lvl. 1)
198: Residential      (lvl. 1)
199: Purple           (lvl. 1)
200: Yellow           (lvl. 1)
201: Residential      (lvl. 1)
202: Blue             (lvl. 1)
203: Green            (lvl. 1)
204: Residential      (lvl. 1)
205: Red              (lvl. 1)
206: Purple           (lvl. 1)
207: Residential      (lvl. 1)
208: Yellow           (lvl. 1)
209: Blue             (lvl. 1)
210: Residential      (lvl. 1)
211: Green            (lvl. 1)
212: Red              (lvl. 1)
213: Residential      (lvl. 1)
214: Purple           (lvl. 1)
215: Yellow           (lvl. 1)
216: Residential      (lvl. 1)
217: Blue             (lvl. 1)
218: Green            (lvl. 1)
219: Residential      (lvl. 1)
220: Red              (lvl. 1)
221: Purple           (lvl. 1)
222: Residential      (lvl. 1)
223: Yellow           (lvl. 1)
224: Blue             (lvl. 1)
225: Residential      (lvl. 1)
226: Green            (lvl. 1)
227: Red              (lvl. 1)
228: Residential      (lvl. 1)
229: Purple           (lvl. 1)
230: Yellow           (lvl. 1)
231: Residential      (lvl. 1)
232: Blue             (lvl. 1)
233: Green            (lvl. 1)
234: Residential      (lvl. 1)
235: Red              (lvl. 1)
236: Purple           (lvl. 1)
237: Residential      (lvl. 1)
238: Yellow           (lvl. 1)
239: Blue             (lvl. 1)
240: Residential      (lvl. 1)
241: Green            (lvl. 1)
242: Red              (lvl. 1)
243: Residential      (lvl. 1)
244: Purple           (lvl. 1)
245: Yellow           (lvl. 1)
246: Residential      (lvl. 1)
247: Blue             (lvl. 1)
248: Green            (lvl. 1)
249: Residential      (lvl. 1)
250: Red              (lvl. 1)
251: Purple           (lvl. 1)
252: Residential      (lvl. 1)
253: Yellow           (lvl. 1)
254: Blue             (lvl. 1)
255: Residential      (lvl. 1)
256: Green            (lvl. 1)
257: Red              (lvl. 1)
258: Residential      (lvl. 1)
259: Purple           (lvl. 1)
260: Yellow           (lvl. 1)
261: Residential      (lvl. 1)
262: Blue             (lvl. 1)
263: Green            (lvl. 1)
264: Residential      (lvl. 1)
265: Red              (lvl. 1)
266: Purple           (lvl. 1)
267: Residential      (lvl. 1)
268: Yellow           (lvl. 1)
269: Blue             (lvl. 1)
270: Residential      (lvl. 1)
271: Green            (lvl. 1)
272: Red              (lvl. 1)
273: Residential      (lvl. 1)
274: Purple           (lvl. 1)
275: Yellow           (lvl. 1)
276: Residential      (lvl. 1)
277: Blue             (lvl. 1)
278: Green            (lvl. 1)
279: Residential      (lvl. 1)
280: Red              (lvl. 1)
281: Purple           (lvl. 1)
282: Residential      (lvl. 1)
283: Yellow           (lvl. 1)
284: Blue             (lvl. 1)
285: Residential      (lvl. 1)
286: Green            (lvl. 1)
287: Red              (lvl. 1)
288: Residential      (lvl. 1)
289: Purple           (lvl. 1)
290: Yellow           (lvl. 1)
291: Residential      (lvl. 1)
292: Blue             (lvl. 1)
293: Green            (lvl. 1)
294: Residential      (lvl. 1)
295: Red              (lvl. 1)
296: Purple           (lvl. 1)
297: Residential      (lvl. 1)
298: Yellow           (lvl. 1)
299: Blue             (lvl. 1)
300: Residential      (lvl. 1)
