  1: Lobby            (lvl. 0)
  2: Legendary Lounge (lvl. 0)
  3: Soda Brewery     (lvl. 1)
  4: Residential      (lvl. 2)
  5: Purple           (lvl. 2)
  6: Residential      (lvl. 2)
  7: Yellow           (lvl. 2)
  8: Blue             (lvl. 2)
  9: Residential      (lvl. 2)
 10: Green            (lvl. 2)
 11: Red              (lvl. 2)
 12: Purple           (lvl. 2)
 13: Residential      (lvl. 2)
 14: Yellow           (lvl. 2)
 15: Blue             (lvl. 2)
 16: Residential      (lvl. 2)
 17: Green            (lvl. 2)
 18: Red              (lvl. 2)
 19: Residential      (lvl. 2)
 20: Purple           (lvl. 2)
 21: Yellow           (lvl. 2)
 22: Blue             (lvl. 2)
 23: Residential      (lvl. 2)
 24: Green            (lvl. 2)
 25: Red              (lvl. 2)
 26: Residential      (lvl. 2)
 27: Purple           (lvl. 2)
 28: Yellow           (lvl. 2)
 29: Residential      (lvl. 2)
 30: Blue             (lvl. 2)
 31: Green            (lvl. 2)
 32: Red              (lvl. 2)
 33: Residential      (lvl. 2)
 34: Purple           (lvl. 2)
 35: Yellow           (lvl. 2)
 36: Residential      (lvl. 2)
 37: Blue             (lvl. 2)
 38: Green            (lvl. 2)
 39: Residential      (lvl. 2)
 40: Red              (lvl. 2)
 41: Purple           (lvl. 2)
 42: Yellow           (lvl. 2)
 43: Residential      (lvl. 2)
 44: Blue             (lvl. 2)
 45: Green            (lvl. 2)
 46: Residential      (lvl. 2)
 47: Red              (lvl. 2)
 48: Purple           (lvl. 2)
 49: Residential      (lvl. 2)
 50: Yellow           (lvl. 2)
 51: Blue             (lvl. 2)
 52: Green            (lvl. 2)
 53: Residential      (lvl. 2)
 54: Red              (lvl. 2)
 55: Purple           (lvl. 2)
 56: Residential      (lvl. 2)
 57: Yellow           (lvl. 2)
 58: Blue             (lvl. 2)
 59: Residential      (lvl. 2)
 60: Green            (lvl. 2)
 61: Red              (lvl. 2)
 62: Purple           (lvl. 2)
 63: Residential      (lvl. 2)
 64: Yellow           (lvl. 2)
 65: Blue             (lvl. 2)
 66: Residential      (lvl. 2)
 67: Green            (lvl. 2)
 68: Red              (lvl. 2)
 69: Residential      (lvl. 2)
 70: Purple           (lvl. 2)
 71: Yellow           (lvl. 2)
 72: Blue             (lvl. 2)
 73: Residential      (lvl. 2)
 74: Green            (lvl. 2)
 75: Red              (lvl. 2)
 76: Residential      (lvl. 2)
 77: Purple           (lvl. 2)
 78: Yellow           (lvl. 2)
 79: Residential      (lvl. 2)
 80: Blue             (lvl. 2)
 81: Green            (lvl. 2)
 82: Red              (lvl. 2)
 83: Residential      (lvl. 2)
 84: Purple           (lvl. 2)
 85: Yellow           (lvl. 2)
 86: Residential      (lvl. 2)
 87: Blue             (lvl. 2)
 88: Green            (lvl. 2)
 89: Residential      (lvl. 1)
 90: Red              (lvl. 1)
 91: Purple           (lvl. 1)
 92: Residential      (lvl. 1)
 93: Yellow           (lvl. 1)
 94: Blue             (lvl. 1)
 95: Residential      (lvl. 1)
 96: Green            (lvl. 1)
 97: Red              (lvl. 1)
 98: Residential      (lvl. 1)
 99: Purple           (lvl. 1)
100: Yellow           (lvl. 1)
101: Residential      (lvl. 1)
102: Blue             (lvl. 1)
103: Green            (lvl. 1)
104: Residential      (lvl. 1)
105: Red              (lvl. 1)
106: Purple           (lvl. 1)
107: Residential      (lvl. 1)
108: Yellow           (lvl. 1)
109: Blue             (lvl. 1)
110: Residential      (lvl. 1)
111: Green            (lvl. 1)
112: Red              (lvl. 1)
113: Residential      (lvl. 1)
114: Purple           (lvl. 1)
115: Yellow           (lvl. 1)
116: Residential      (lvl. 1)
117: Blue             (lvl. 1)
118: Green            (lvl. 1)
119: Residential      (lvl. 1)
120: Red              (lvl. 1)
121: Purple           (lvl. 1)
122: Residential      (lvl. 1)
123: Yellow           (lvl. 1)
124: Blue             (lvl. 1)
125: Residential      (lvl. 1)
126: Green            (lvl. 1)
127: Red              (lvl. 1)
128: Residential      (lvl. 1)
129: Purple           (lvl. 1)
130: Yellow           (lvl. 1)
131: Residential      (lvl. 1)
132: Blue             (lvl. 1)
133: Green            (lvl. 1)
134: Residential      (lvl. 1)
135: Red              (lvl. 1)
136: Purple           (lvl. 1)
137: Residential      (lvl. 1)
138: Yellow           (lvl. 1)
139: Blue             (lvl. 1)
140: Residential      (lvl. 1)
141: Green            (lvl. 1)
142: Red              (lvl. 1)
143: Residential      (lvl. 1)
144: Purple           (lvl. 1)
145: Yellow           (lvl. 1)
146: Residential      (lvl. 1)
147: Blue             (lvl. 1)
148: Green            (lvl. 1)
149: Residential      (lvl. 1)
150: Red              (lvl. 1)
151: Purple           (lvl. 1)
152: Residential      (lvl. 1)
153: Yellow           (lvl. 1)
154: Blue             (lvl. 1)
155: Residential      (lvl. 1)
156: Green            (lvl. 1)
157: Red              (lvl. 1)
158: Residential      (lvl. 1)
159: Purple           (lvl. 1)
160: Yellow           (lvl. 1)
161: Residential      (lvl. 1)
162: Blue             (lvl. 1)
163: Green            (lvl. 1)
164: Residential      (lvl. 1)
165: Red              (lvl. 1)
166: Purple           (lvl. 1)
167: Residential      (lvl. 1)
168: Yellow           (lvl. 1)
169: Blue             (lvl. 1)
170: Residential      (lvl. 1)
171: Green            (lvl. 1)
172: Red              (lvl. 1)
173: Residential      (lvl. 1)
174: Purple           (lvl. 1)
175: Yellow           (lvl. 1)
176: Residential      (lvl. 1)
177: Blue             (lvl. 1)
178: Green            (lvl. 1)
179: Residential      (lvl. 1)
180: Red              (lvl. 1)
181: Purple           (lvl. 1)
182: Residential      (lvl. 1)
183: Yellow           (lvl. 1)
184: Blue             (lvl. 1)
185: Residential      (lvl. 1)
186: Green            (lvl. 1)
187: Red              (lvl. 1)
188: Residential      (lvl. 1)
189: Purple           (lvl. 1)
190: Yellow           (lvl. 1)
191: Residential      (lvl. 1)
192: Blue             (lvl. 1)
193: Green            (lvl. 1)
194: Residential      (lvl. 1)
195: Red              (lvl. 1)
196: Purple           (lvl. 1)
197: Residential      (lvl. 1)
198: Yellow           (lvl. 1)
199: Blue             (lvl. 1)
200: Residential      (lvl. 1)
201: Green            (lvl. 1)
202: Red              (lvl. 1)
203: Residential      (lvl. 1)
204: Purple           (lvl. 1)
205: Yellow           (lvl. 1)
206: Residential      (lvl. 1)
207: Blue             (lvl. 1)
208: Green            (lvl. 1)
209: Residential      (lvl. 1)
210: Red              (lvl. 1)
211: Purple           (lvl. 1)
212: Residential      (lvl. 1)
213: Yellow           (lvl. 1)
214: Blue             (lvl. 1)
215: Residential      (lvl. 1)
216: Green            (lvl. 1)
217: Red              (lvl. 1)
218: Residential      (lvl. 1)
219: Purple           (lvl. 1)
220: Yellow           (lvl. 1)
221: Residential      (lvl. 1)
222: Blue             (lvl. 1)
223: Green            (lvl. 1)
224: Residential      (lvl. 1)
225: Red              (lvl. 1)
226: Purple           (lvl. 1)
227: Residential      (lvl. 1)
228: Yellow           (lvl. 1)
229: Blue             (lvl. 1)
230: Residential      (lvl. 1)
231: Green            (lvl. 1)
232: Red              (lvl. 1)
233: Residential      (lvl. 1)
234: Purple           (lvl. 1)
235: Yellow           (lvl. 1)
236: Residential      (lvl. 1)
237: Blue             (lvl. 1)
238: Green            (lvl. 1)
239: Residential      (lvl. 1)
240: Red              (lvl. 1)
241: Purple           (lvl. 1)
242: Residential      (lvl. 1)
243: Yellow           (lvl. 1)
244: Blue             (lvl. 1)
245: Residential      (lvl. 1)
246: Green            (lvl. 1)
247: Red              (lvl. 1)
248: Residential      (lvl. 1)
249: Purple           (lvl. 1)
250: Yellow           (lvl. 1)
