  1: Lobby            (lvl. 0)
  2: Legendary Lounge (lvl. 0)
  3: Soda Brewery     (lvl. 2)
  4: Residential      (lvl. 2)
  5: Purple           (lvl. 2)
  6: Residential      (lvl. 2)
  7: Yellow           (lvl. 2)
  8: Blue             (lvl. 2)
  9: Residential      (lvl. 2)
 10: Green            (lvl. 2)
 11: Red              (lvl. 2)
 12: Purple           (lvl. 2)
 13: Residential      (lvl. 2)
 14: Yellow           (lvl. 2)
 15: Blue             (lvl. 2)
 16: Residential      (lvl. 2)
 17: Green            (lvl. 2)
 18: Red              (lvl. 2)
 19: Residential      (lvl. 2)
 20: Purple           (lvl. 2)
 21: Yellow           (lvl. 2)
 22: Blue             (lvl. 2)
 23: Residential      (lvl. 2)
 24: Green            (lvl. 2)
 25: Red              (lvl. 2)
 26: Residential      (lvl. 2)
 27: Purple           (lvl. 2)
 28: Yellow           (lvl. 2)
 29: Residential      (lvl. 2)
 30: Blue             (lvl. 2)
 31: Green            (lvl. 2)
 32: Red              (lvl. 2)
 33: Residential      (lvl. 2)
 34: Purple           (lvl. 2)
 35: Yellow           (lvl. 2)
 36: Residential      (lvl. 2)
 37: Blue             (lvl. 2)
 38: Green            (lvl. 2)
 39: Residential      (lvl. 2)
 40: Red              (lvl. 2)
 41: Purple           (lvl. 2)
 42: Yellow           (lvl. 2)
 43: Residential      (lvl. 2)
 44: Blue             (lvl. 2)
 45: Green            (lvl. 2)
 46: Residential      (lvl. 2)
 47: Red              (lvl. 2)
 48: Purple           (lvl. 2)
 49: Residential      (lvl. 2)
 50: Yellow           (lvl. 2)
 51: Blue             (lvl. 2)
 52: Green            (lvl. 2)
 53: Residential      (lvl. 2)
 54: Red              (lvl. 2)
 55: Purple           (lvl. 2)
 56: Residential      (lvl. 2)
 57: Yellow           (lvl. 2)
 58: Blue             (lvl. 2)
 59: Residential      (lvl. 2)
 60: Green            (lvl. 2)
 61: Red              (lvl. 2)
 62: Purple           (lvl. 2)
 63: Residential      (lvl. 2)
 64: Yellow           (lvl. 2)
 65: Blue             (lvl. 2)
 66: Residential      (lvl. 2)
 67: Green            (lvl. 2)
 68: Red              (lvl. 2)
 69: Residential      (lvl. 2)
 70: Purple           (lvl. 2)
 71: Yellow           (lvl. 2)
 72: Blue             (lvl. 2)
 73: Residential      (lvl. 2)
 74: Green            (lvl. 2)
 75: Red              (lvl. 2)
 76: Residential      (lvl. 2)
 77: Purple           (lvl. 2)
 78: Yellow           (lvl. 2)
 79: Residential      (lvl. 2)
 80: Blue             (lvl. 2)
 81: Green            (lvl. 2)
 82: Red              (lvl. 2)
 83: Residential      (lvl. 2)
 84: Purple           (lvl. 2)
 85: Yellow           (lvl. 2)
 86: Residential      (lvl. 2)
 87: Blue             (lvl. 2)
 88: Green            (lvl. 2)
 89: Residential      (lvl. 2)
 90: Red              (lvl. 2)
 91: Purple           (lvl. 2)
 92: Yellow           (lvl. 2)
 93: Residential      (lvl. 2)
 94: Blue             (lvl. 2)
 95: Green            (lvl. 2)
 96: Residential      (lvl. 2)
 97: Red              (lvl. 2)
 98: Purple           (lvl. 2)
 99: Residential      (lvl. 2)
100: Yellow           (lvl. 2)
101: Blue             (lvl. 2)
102: Green            (lvl. 2)
103: Residential      (lvl. 2)
104: Red              (lvl. 2)
105: Purple           (lvl. 2)
106: Residential      (lvl. 2)
107: Yellow           (lvl. 2)
108: Blue             (lvl. 2)
109: Residential      (lvl. 2)
110: Green            (lvl. 2)
111: Red              (lvl. 2)
112: Purple           (lvl. 2)
113: Residential      (lvl. 2)
114: Yellow           (lvl. 2)
115: Blue             (lvl. 2)
116: Residential      (lvl. 2)
117: Green            (lvl. 2)
118: Red              (lvl. 2)
119: Residential      (lvl. 2)
120: Purple           (lvl. 2)
121: Yellow           (lvl. 2)
122: Blue             (lvl. 2)
123: Residential      (lvl. 2)
124: Green            (lvl. 2)
125: Red              (lvl. 2)
126: Residential      (lvl. 2)
127: Purple           (lvl. 2)
128: Yellow           (lvl. 2)
129: Residential      (lvl. 2)
130: Blue             (lvl. 2)
131: Green            (lvl. 2)
132: Red              (lvl. 2)
133: Residential      (lvl. 2)
134: Purple           (lvl. 2)
135: Yellow           (lvl. 2)
136: Residential      (lvl. 2)
137: Blue             (lvl. 2)
138: Green            (lvl. 2)
139: Residential      (lvl. 2)
140: Red              (lvl. 2)
141: Purple           (lvl. 2)
142: Yellow           (lvl. 2)
143: Residential      (lvl. 2)
144: Blue             (lvl. 2)
145: Green            (lvl. 2)
146: Residential      (lvl. 2)
147: Red              (lvl. 2)
148: Purple           (lvl. 2)
149: Residential      (lvl. 2)
150: Yellow           (lvl. 2)
151: Blue             (lvl. 2)
152: Green            (lvl. 2)
153: Residential      (lvl. 2)
154: Red              (lvl. 2)
155: Purple           (lvl. 2)
156: Residential      (lvl. 1)
157: Yellow           (lvl. 1)
158: Blue             (lvl. 1)
159: Residential      (lvl. 1)
160: Green            (lvl. 1)
161: Red              (lvl. 1)
162: Residential      (lvl. 1)
163: Purple           (lvl. 1)
164: Yellow           (lvl. 1)
165: Residential      (lvl. 1)
166: Blue             (lvl. 1)
167: Green            (lvl. 1)
168: Residential      (lvl. 1)
169: Red              (lvl. 1)
170: Purple           (lvl. 1)
171: Residential      (lvl. 1)
172: Yellow           (lvl. 1)
173: Blue             (lvl. 1)
174: Residential      (lvl. 1)
175: Green            (lvl. 1)
176: Red              (lvl. 1)
177: Residential      (lvl. 1)
178: Purple           (lvl. 1)
179: Yellow           (lvl. 1)
180: Residential      (lvl. 1)
181: Blue             (lvl. 1)
182: Green            (lvl. 1)
183: Residential      (lvl. 1)
184: Red              (lvl. 1)
185: Purple           (lvl. 1)
186: Residential      (lvl. 1)
187: Yellow           (lvl. 1)
188: Blue             (lvl. 1)
189: Residential      (lvl. 1)
190: Green            (lvl. 1)
191: Red              (lvl. 1)
192: Residential      (lvl. 1)
193: Purple           (lvl. 1)
194: Yellow           (lvl. 1)
195: Residential      (lvl. 1)
196: Blue             (lvl. 1)
197: Green            (lvl. 1)
198: Residential      (lvl. 1)
199: Red              (lvl. 1)
200: Purple           (lvl. 1)
201: Residential      (lvl. 1)
202: Yellow           (lvl. 1)
203: Blue             (lvl. 1)
204: Residential      (lvl. 1)
205: Green            (lvl. 1)
206: Red              (lvl. 1)
207: Residential      (lvl. 1)
208: Purple           (lvl. 1)
209: Yellow           (lvl. 1)
210: Residential      (lvl. 1)
211: Blue             (lvl. 1)
212: Green            (lvl. 1)
213: Residential      (lvl. 1)
214: Red              (lvl. 1)
215: Purple           (lvl. 1)
216: Residential      (lvl. 1)
217: Yellow           (lvl. 1)
218: Blue             (lvl. 1)
219: Residential      (lvl. 1)
220: Green            (lvl. 1)
221: Red              (lvl. 1)
222: Residential      (lvl. 1)
223: Purple           (lvl. 1)
224: Yellow           (lvl. 1)
225: Residential      (lvl. 1)
226: Blue             (lvl. 1)
227: Green            (lvl. 1)
228: Residential      (lvl. 1)
229: Red              (lvl. 1)
230: Purple           (lvl. 1)
231: Residential      (lvl. 1)
232: Yellow           (lvl. 1)
233: Blue             (lvl. 1)
234: Residential      (lvl. 1)
235: Green            (lvl. 1)
236: Red              (lvl. 1)
237: Residential      (lvl. 1)
238: Purple           (lvl. 1)
239: Yellow           (lvl. 1)
240: Residential      (lvl. 1)
241: Blue             (lvl. 1)
242: Green            (lvl. 1)
243: Residential      (lvl. 1)
244: Red              (lvl. 1)
245: Purple           (lvl. 1)
246: Residential      (lvl. 1)
247: Yellow           (lvl. 1)
248: Blue             (lvl. 1)
249: Residential      (lvl. 1)
250: Green            (lvl. 1)
251: Red              (lvl. 1)
252: Residential      (lvl. 1)
253: Purple           (lvl. 1)
254: Yellow           (lvl. 1)
255: Residential      (lvl. 1)
256: Blue             (lvl. 1)
257: Green            (lvl. 1)
258: Residential      (lvl. 1)
259: Red              (lvl. 1)
260: Purple           (lvl. 1)
261: Residential      (lvl. 1)
262: Yellow           (lvl. 1)
263: Blue             (lvl. 1)
264: Residential      (lvl. 1)
265: Green            (lvl. 1)
266: Red              (lvl. 1)
267: Residential      (lvl. 1)
268: Purple           (lvl. 1)
269: Yellow           (lvl. 1)
270: Residential      (lvl. 1)
271: Blue             (lvl. 1)
272: Green            (lvl. 1)
273: Residential      (lvl. 1)
274: Red              (lvl. 1)
275: Purple           (lvl. 1)
276: Residential      (lvl. 1)
277: Yellow           (lvl. 1)
278: Blue             (lvl. 1)
279: Residential      (lvl. 1)
280: Green            (lvl. 1)
281: Red              (lvl. 1)
282: Residential      (lvl. 1)
283: Purple           (lvl. 1)
284: Yellow           (lvl. 1)
285: Residential      (lvl. 1)
286: Blue             (lvl. 1)
287: Green            (lvl. 1)
288: Residential      (lvl. 1)
289: Red              (lvl. 1)
290: Purple           (lvl. 1)
291: Residential      (lvl. 1)
292: Yellow           (lvl. 1)
293: Blue             (lvl. 1)
294: Residential      (lvl. 1)
295: Green            (lvl. 1)
296: Red              (lvl. 1)
297: Residential      (lvl. 1)
298: Purple           (lvl. 1)
299: Yellow           (lvl. 1)
300: Residential      (lvl. 1)
