  1: Lobby            (lvl. 0)
  2: Legendary Lounge (lvl. 0)
  3: Soda Brewery     (lvl. 1)
  4: Residential      (lvl. 2)
  5: Purple           (lvl. 2)
  6: Residential      (lvl. 2)
  7: Yellow           (lvl. 2)
  8: Blue             (lvl. 2)
  9: Residential      (lvl. 2)
 10: Green            (lvl. 2)
 11: Red              (lvl. 2)
 12: Residential      (lvl. 2)
 13: Purple           (lvl. 2)
 14: Yellow           (lvl. 2)
 15: Residential      (lvl. 2)
 16: Blue             (lvl. 2)
 17: Green            (lvl. 2)
 18: Residential      (lvl. 2)
 19: Red              (lvl. 2)
 20: Purple           (lvl. 2)
 21: Residential      (lvl. 2)
 22: Yellow           (lvl. 2)
 23: Blue             (lvl. 2)
 24: Residential      (lvl. 2)
 25: Green            (lvl. 2)
 26: Red              (lvl. 2)
 27: Residential      (lvl. 2)
 28: Purple           (lvl. 2)
 29: Yellow           (lvl. 2)
 30: Residential      (lvl. 2)
 31: Blue             (lvl. 2)
 32: Green            (lvl. 2)
 33: Residential      (lvl. 2)
 34: Red              (lvl. 2)
 35: Purple           (lvl. 2)
 36: Residential      (lvl. 2)
 37: Yellow           (lvl. 2)
 38: Blue             (lvl. 2)
 39: Residential      (lvl. 2)
 40: Green            (lvl. 2)
 41: Red              (lvl. 2)
 42: Residential      (lvl. 2)
 43: Purple           (lvl. 2)
 44: Yellow           (lvl. 2)
 45: Residential      (lvl. 2)
 46: Blue             (lvl. 2)
 47: Green            (lvl. 2)
 48: Residential      (lvl. 2)
 49: Red              (lvl. 2)
 50: Purple           (lvl. 2)
 51: Residential      (lvl. 2)
 52: Yellow           (lvl. 2)
 53: Blue             (lvl. 2)
 54: Residential      (lvl. 2)
 55: Green            (lvl. 2)
 56: Red              (lvl. 2)
 57: Residential      (lvl. 2)
 58: Purple           (lvl. 2)
 59: Yellow           (lvl. 2)
 60: Residential      (lvl. 2)
 61: Blue             (lvl. 2)
 62: Green            (lvl. 2)
 63: Residential      (lvl. 2)
 64: Red              (lvl. 2)
 65: Purple           (lvl. 2)
 66: Residential      (lvl. 2)
 67: Yellow           (lvl. 2)
 68: Blue             (lvl. 2)
 69: Residential      (lvl. 2)
 70: Green            (lvl. 2)
 71: Red              (lvl. 2)
 72: Residential      (lvl. 2)
 73: Purple           (lvl. 2)
 74: Yellow           (lvl. 2)
 75: Residential      (lvl. 2)
 76: Blue             (lvl. 2)
 77: Green            (lvl. 2)
 78: Residential      (lvl. 2)
 79: Red              (lvl. 2)
 80: Purple           (lvl. 2)
 81: Residential      (lvl. 2)
 82: Yellow           (lvl. 2)
 83: Blue             (lvl. 2)
 84: Residential      (lvl. 2)
 85: Green            (lvl. 2)
 86: Red              (lvl. 2)
 87: Residential      (lvl. 2)
 88: Purple           (lvl. 2)
 89: Yellow           (lvl. 2)
 90: Residential      (lvl. 2)
 91: Blue             (lvl. 2)
 92: Green            (lvl. 2)
 93: Residential      (lvl. 2)
 94: Red              (lvl. 2)
 95: Purple           (lvl. 1)
 96: Residential      (lvl. 1)
 97: Yellow           (lvl. 1)
 98: Residential      (lvl. 1)
 99: Blue             (lvl. 1)
100: Green            (lvl. 1)
101: Residential      (lvl. 1)
102: Red              (lvl. 1)
103: Purple           (lvl. 1)
104: Residential      (lvl. 1)
105: Yellow           (lvl. 1)
106: Residential      (lvl. 1)
107: Blue             (lvl. 1)
108: Green            (lvl. 1)
109: Residential      (lvl. 1)
110: Red              (lvl. 1)
111: Purple           (lvl. 1)
112: Residential      (lvl. 1)
113: Yellow           (lvl. 1)
114: Residential      (lvl. 1)
115: Blue             (lvl. 1)
116: Green            (lvl. 1)
117: Residential      (lvl. 1)
118: Red              (lvl. 1)
119: Purple           (lvl. 1)
120: Residential      (lvl. 1)
121: Yellow           (lvl. 1)
122: Residential      (lvl. 1)
123: Blue             (lvl. 1)
124: Green            (lvl. 1)
125: Residential      (lvl. 1)
126: Red              (lvl. 1)
127: Purple           (lvl. 1)
128: Residential      (lvl. 1)
129: Yellow           (lvl. 1)
130: Residential      (lvl. 1)
131: Blue             (lvl. 1)
132: Green            (lvl. 1)
133: Residential      (lvl. 1)
134: Red              (lvl. 1)
135: Purple           (lvl. 1)
136: Residential      (lvl. 1)
137: Yellow           (lvl. 1)
138: Residential      (lvl. 1)
139: Blue             (lvl. 1)
140: Green            (lvl. 1)
141: Residential      (lvl. 1)
142: Red              (lvl. 1)
143: Purple           (lvl. 1)
144: Residential      (lvl. 1)
145: Yellow           (lvl. 1)
146: Residential      (lvl. 1)
147: Blue             (lvl. 1)
148: Green            (lvl. 1)
149: Residential      (lvl. 1)
150: Red              (lvl. 1)
151: Purple           (lvl. 1)
152: Residential      (lvl. 1)
153: Yellow           (lvl. 1)
154: Residential      (lvl. 1)
155: Blue             (lvl. 1)
156: Green            (lvl. 1)
157: Residential      (lvl. 1)
158: Red              (lvl. 1)
159: Purple           (lvl. 1)
160: Residential      (lvl. 1)
161: Yellow           (lvl. 1)
162: Residential      (lvl. 1)
163: Blue             (lvl. 1)
164: Green            (lvl. 1)
165: Residential      (lvl. 1)
166: Red              (lvl. 1)
167: Purple           (lvl. 1)
168: Residential      (lvl. 1)
169: Yellow           (lvl. 1)
170: Residential      (lvl. 1)
171: Blue             (lvl. 1)
172: Green            (lvl. 1)
173: Residential      (lvl. 1)
174: Red              (lvl. 1)
175: Purple           (lvl. 1)
176: Residential      (lvl. 1)
177: Yellow           (lvl. 1)
178: Residential      (lvl. 1)
179: Blue             (lvl. 1)
180: Green            (lvl. 1)
181: Residential      (lvl. 1)
182: Red              (lvl. 1)
183: Purple           (lvl. 1)
184: Residential      (lvl. 1)
185: Yellow           (lvl. 1)
186: Residential      (lvl. 1)
187: Blue             (lvl. 1)
188: Green            (lvl. 1)
189: Residential      (lvl. 1)
190: Red              (lvl. 1)
191: Purple           (lvl. 1)
192: Residential      (lvl. 1)
193: Yellow           (lvl. 1)
194: Residential      (lvl. 1)
195: Blue             (lvl. 1)
196: Green            (lvl. 1)
197: Residential      (lvl. 1)
198: Red              (lvl. 1)
199: Purple           (lvl. 1)
200: Residential      (lvl. 1)
201: Yellow           (lvl. 1)
202: Residential      (lvl. 1)
203: Blue             (lvl. 1)
204: Green            (lvl. 1)
205: Residential      (lvl. 1)
206: Red              (lvl. 1)
207: Purple           (lvl. 1)
208: Residential      (lvl. 1)
209: Yellow           (lvl. 1)
210: Residential      (lvl. 1)
211: Blue             (lvl. 1)
212: Green            (lvl. 1)
213: Residential      (lvl. 1)
214: Red              (lvl. 1)
215: Purple           (lvl. 1)
216: Residential      (lvl. 1)
217: Yellow           (lvl. 1)
218: Residential      (lvl. 1)
219: Blue             (lvl. 1)
220: Green            (lvl. 1)
221: Residential      (lvl. 1)
222: Red              (lvl. 1)
223: Purple           (lvl. 1)
224: Residential      (lvl. 1)
225: Yellow           (lvl. 1)
226: Residential      (lvl. 1)
227: Blue             (lvl. 1)
228: Green            (lvl. 1)
229: Residential      (lvl. 1)
230: Red              (lvl. 1)
231: Purple           (lvl. 1)
232: Residential      (lvl. 1)
233: Yellow           (lvl. 1)
234: Residential      (lvl. 1)
235: Blue             (lvl. 1)
236: Green            (lvl. 1)
237: Residential      (lvl. 1)
238: Red              (lvl. 1)
239: Purple           (lvl. 1)
240: Residential      (lvl. 1)
241: Yellow           (lvl. 1)
242: Residential      (lvl. 1)
243: Blue             (lvl. 1)
244: Green            (lvl. 1)
245: Residential      (lvl. 1)
246: Red              (lvl. 1)
247: Purple           (lvl. 1)
248: Residential      (lvl. 1)
249: Yellow           (lvl. 1)
250: Residential      (lvl. 1)
