  1: Lobby            (lvl. 0)
  2: Legendary Lounge (lvl. 0)
  3: Soda Brewery     (lvl. 2)
  4: Residential      (lvl. 2)
  5: Purple           (lvl. 2)
  6: Residential      (lvl. 2)
  7: Yellow           (lvl. 2)
  8: Blue             (lvl. 2)
  9: Residential      (lvl. 2)
 10: Green            (lvl. 2)
 11: Red              (lvl. 2)
 12: Residential      (lvl. 2)
 13: Purple           (lvl. 2)
 14: Yellow           (lvl. 2)
 15: Residential      (lvl. 2)
 16: Blue             (lvl. 1)
 17: Green            (lvl. 1)
 18: Residential      (lvl. 1)
 19: Red              (lvl. 1)
 20: Residential      (lvl. 1)
 21: Purple           (lvl. 1)
 22: Yellow           (lvl. 1)
 23: Residential      (lvl. 1)
 24: Blue             (lvl. 1)
 25: Green            (lvl. 1)
 26: Residential      (lvl. 1)
 27: Red              (lvl. 1)
 28: Residential      (lvl. 1)
 29: Purple           (lvl. 1)
 30: Yellow           (lvl. 1)
 31: Residential      (lvl. 1)
 32: Blue             (lvl. 1)
 33: Green            (lvl. 1)
 34: Residential      (lvl. 1)
 35: Red              (lvl. 1)
 36: Residential      (lvl. 1)
 37: Purple           (lvl. 1)
 38: Yellow           (lvl. 1)
 39: Residential      (lvl. 1)
 40: Blue             (lvl. 1)
 41: Green            (lvl. 1)
 42: Residential      (lvl. 1)
 43: Red              (lvl. 1)
 44: Residential      (lvl. 1)
 45: Purple           (lvl. 1)
 46: Yellow           (lvl. 1)
 47: Residential      (lvl. 1)
 48: Blue             (lvl. 1)
 49: Green            (lvl. 1)
 50: Residential      (lvl. 1)
 51: Red              (lvl. 1)
 52: Residential      (lvl. 1)
 53: Purple           (lvl. 1)
 54: Yellow           (lvl. 1)
 55: Residential      (lvl. 1)
 56: Blue             (lvl. 1)
 57: Green            (lvl. 1)
 58: Residential      (lvl. 1)
 59: Red              (lvl. 1)
 60: Residential      (lvl. 1)
 61: Purple           (lvl. 1)
 62: Yellow           (lvl. 1)
 63: Residential      (lvl. 1)
 64: Blue             (lvl. 1)
 65: Green            (lvl. 1)
 66: Residential      (lvl. 1)
 67: Red              (lvl. 1)
 68: Residential      (lvl. 1)
 69: Purple           (lvl. 1)
 70: Yellow           (lvl. 1)
 71: Residential      (lvl. 1)
 72: Blue             (lvl. 1)
 73: Green            (lvl. 1)
 74: Residential      (lvl. 1)
 75: Red              (lvl. 1)
 76: Residential      (lvl. 1)
 77: Purple           (lvl. 1)
 78: Yellow           (lvl. 1)
 79: Residential      (lvl. 1)
 80: Blue             (lvl. 1)
 81: Green            (lvl. 1)
 82: Residential      (lvl. 1)
 83: Red              (lvl. 1)
 84: Residential      (lvl. 1)
 85: Purple           (lvl. 1)
 86: Yellow           (lvl. 1)
 87: Residential      (lvl. 1)
 88: Blue             (lvl. 1)
 89: Green            (lvl. 1)
 90: Residential      (lvl. 1)
 91: Red              (lvl. 1)
 92: Residential      (lvl. 1)
 93: Purple           (lvl. 1)
 94: Yellow           (lvl. 1)
 95: Residential      (lvl. 1)
 96: Blue             (lvl. 1)
 97: Green            (lvl. 1)
 98: Residential      (lvl. 1)
 99: Red              (lvl. 1)
100: Residential      (lvl. 1)
101: Purple           (lvl. 1)
102: Yellow           (lvl. 1)
103: Residential      (lvl. 1)
104: Blue             (lvl. 1)
105: Green            (lvl. 1)
106: Residential      (lvl. 1)
107: Red              (lvl. 1)
108: Residential      (lvl. 1)
109: Purple           (lvl. 1)
110: Yellow           (lvl. 1)
111: Residential      (lvl. 1)
112: Blue             (lvl. 1)
113: Green            (lvl. 1)
114: Residential      (lvl. 1)
115: Red              (lvl. 1)
116: Residential      (lvl. 1)
117: Purple           (lvl. 1)
118: Yellow           (lvl. 1)
119: Residential      (lvl. 1)
120: Blue             (lvl. 1)
121: Green            (lvl. 1)
122: Residential      (lvl. 1)
123: Red              (lvl. 1)
124: Residential      (lvl. 1)
125: Purple           (lvl. 1)
126: Yellow           (lvl. 1)
127: Residential      (lvl. 1)
128: Blue             (lvl. 1)
129: Green            (lvl. 1)
130: Residential      (lvl. 1)
131: Red              (lvl. 1)
132: Residential      (lvl. 1)
133: Purple           (lvl. 1)
134: Yellow           (lvl. 1)
135: Residential      (lvl. 1)
136: Blue             (lvl. 1)
137: Green            (lvl. 1)
138: Residential      (lvl. 1)
139: Red              (lvl. 1)
140: Residential      (lvl. 1)
141: Purple           (lvl. 1)
142: Yellow           (lvl. 1)
143: Residential      (lvl. 1)
144: Blue             (lvl. 1)
145: Green            (lvl. 1)
146: Residential      (lvl. 1)
147: Red              (lvl. 1)
148: Residential      (lvl. 1)
149: Purple           (lvl. 1)
150: Yellow           (lvl. 1)
151: Residential      (lvl. 1)
152: Blue             (lvl. 1)
153: Green            (lvl. 1)
154: Residential      (lvl. 1)
155: Red              (lvl. 1)
156: Residential      (lvl. 1)
157: Purple           (lvl. 1)
158: Yellow           (lvl. 1)
159: Residential      (lvl. 1)
160: Blue             (lvl. 1)
161: Green            (lvl. 1)
162: Residential      (lvl. 1)
163: Red              (lvl. 1)
164: Residential      (lvl. 1)
165: Purple           (lvl. 1)
166: Yellow           (lvl. 1)
167: Residential      (lvl. 1)
168: Blue             (lvl. 1)
169: Green            (lvl. 1)
170: Residential      (lvl. 1)
171: Red              (lvl. 1)
172: Residential      (lvl. 1)
173: Purple           (lvl. 1)
174: Yellow           (lvl. 1)
175: Residential      (lvl. 1)
176: Blue             (lvl. 1)
177: Green            (lvl. 1)
178: Residential      (lvl. 1)
179: Red              (lvl. 1)
180: Residential      (lvl. 1)
181: Purple           (lvl. 1)
182: Yellow           (lvl. 1)
183: Residential      (lvl. 1)
184: Blue             (lvl. 1)
185: Green            (lvl. 1)
186: Residential      (lvl. 1)
187: Red              (lvl. 1)
188: Residential      (lvl. 1)
189: Purple           (lvl. 1)
190: Yellow           (lvl. 1)
191: Residential      (lvl. 1)
192: Blue             (lvl. 1)
193: Green            (lvl. 1)
194: Residential      (lvl. 1)
195: Red              (lvl. 1)
196: Residential      (lvl. 1)
197: Purple           (lvl. 1)
198: Yellow           (lvl. 1)
199: Residential      (lvl. 1)
200: Blue             (lvl. 1)
201: Green            (lvl. 1)
202: Residential      (lvl. 1)
203: Red              (lvl. 1)
204: Residential      (lvl. 1)
205: Purple           (lvl. 1)
206: Yellow           (lvl. 1)
207: Residential      (lvl. 1)
208: Blue             (lvl. 1)
209: Green            (lvl. 1)
210: Residential      (lvl. 1)
211: Red              (lvl. 1)
212: Residential      (lvl. 1)
213: Purple           (lvl. 1)
214: Yellow           (lvl. 1)
215: Residential      (lvl. 1)
216: Blue             (lvl. 1)
217: Green            (lvl. 1)
218: Residential      (lvl. 1)
219: Red              (lvl. 1)
220: Residential      (lvl. 1)
221: Purple           (lvl. 1)
222: Yellow           (lvl. 1)
223: Residential      (lvl. 1)
224: Blue             (lvl. 1)
225: Green            (lvl. 1)
226: Residential      (lvl. 1)
227: Red              (lvl. 1)
228: Residential      (lvl. 1)
229: Purple           (lvl. 1)
230: Yellow           (lvl. 1)
231: Residential      (lvl. 1)
232: Blue             (lvl. 1)
233: Green            (lvl. 1)
234: Residential      (lvl. 1)
235: Red              (lvl. 1)
236: Residential      (lvl. 1)
237: Purple           (lvl. 1)
238: Yellow           (lvl. 1)
239: Residential      (lvl. 1)
240: Blue             (lvl. 1)
241: Green            (lvl. 1)
242: Residential      (lvl. 1)
243: Red              (lvl. 1)
244: Residential      (lvl. 1)
245: Purple           (lvl. 1)
246: Yellow           (lvl. 1)
247: Residential      (lvl. 1)
248: Blue             (lvl. 1)
249: Green            (lvl. 1)
250: Residential      (lvl. 1)
251: Red              (lvl. 1)
252: Residential      (lvl. 1)
253: Purple           (lvl. 1)
254: Yellow           (lvl. 1)
255: Residential      (lvl. 1)
256: Blue             (lvl. 1)
257: Green            (lvl. 1)
258: Residential      (lvl. 1)
259: Red              (lvl. 1)
260: Residential      (lvl. 1)
261: Purple           (lvl. 1)
262: Yellow           (lvl. 1)
263: Residential      (lvl. 1)
264: Blue             (lvl. 1)
265: Green            (lvl. 1)
266: Residential      (lvl. 1)
267: Red              (lvl. 1)
268: Residential      (lvl. 1)
269: Purple           (lvl. 1)
270: Yellow           (lvl. 1)
271: Residential      (lvl. 1)
272: Blue             (lvl. 1)
273: Green            (lvl. 1)
274: Residential      (lvl. 1)
275: Red              (lvl. 1)
276: Residential      (lvl. 1)
277: Purple           (lvl. 1)
278: Yellow           (lvl. 1)
279: Residential      (lvl. 1)
280: Blue             (lvl. 1)
281: Green            (lvl. 1)
282: Residential      (lvl. 1)
283: Red              (lvl. 1)
284: Residential      (lvl. 1)
285: Purple           (lvl. 1)
286: Yellow           (lvl. 1)
287: Residential      (lvl. 1)
288: Blue             (lvl. 1)
289: Green            (lvl. 1)
290: Residential      (lvl. 1)
291: Red              (lvl. 1)
292: Residential      (lvl. 1)
293: Purple           (lvl. 1)
294: Yellow           (lvl. 1)
295: Residential      (lvl. 1)
296: Blue             (lvl. 1)
297: Green            (lvl. 1)
298: Residential      (lvl. 1)
299: Red              (lvl. 1)
300: Residential      (lvl. 1)
