  1: Lobby            (lvl. 0)
  2: Legendary Lounge (lvl. 0)
  3: Soda Brewery     (lvl. 1)
  4: Residential      (lvl. 2)
  5: Purple           (lvl. 2)
  6: Residential      (lvl. 2)
  7: Yellow           (lvl. 2)
  8: Blue             (lvl. 2)
  9: Residential      (lvl. 2)
 10: Green            (lvl. 2)
 11: Red              (lvl. 2)
 12: Residential      (lvl. 2)
 13: Purple           (lvl. 2)
 14: Yellow           (lvl. 2)
 15: Residential      (lvl. 2)
 16: Blue             (lvl. 2)
 17: Green            (lvl. 2)
 18: Residential      (lvl. 2)
 19: Red              (lvl. 2)
 20: Purple           (lvl. 2)
 21: Residential      (lvl. 2)
 22: Yellow           (lvl. 2)
 23: Blue             (lvl. 2)
 24: Residential      (lvl. 2)
 25: Green            (lvl. 2)
 26: Red              (lvl. 2)
 27: Residential      (lvl. 2)
 28: Purple           (lvl. 2)
 29: Yellow           (lvl. 2)
 30: Residential      (lvl. 2)
 31: Blue             (lvl. 2)
 32: Green            (lvl. 2)
 33: Residential      (lvl. 2)
 34: Red              (lvl. 2)
 35: Purple           (lvl. 2)
 36: Residential      (lvl. 2)
 37: Yellow           (lvl. 2)
 38: Blue             (lvl. 2)
 39: Residential      (lvl. 2)
 40: Green            (lvl. 2)
 41: Red              (lvl. 2)
 42: Residential      (lvl. 2)
 43: Purple           (lvl. 2)
 44: Yellow           (lvl. 2)
 45: Residential      (lvl. 2)
 46: Blue             (lvl. 2)
 47: Green            (lvl. 2)
 48: Residential      (lvl. 2)
 49: Red              (lvl. 2)
 50: Purple           (lvl. 2)
 51: Residential      (lvl. 2)
 52: Yellow           (lvl. 2)
 53: Blue             (lvl. 2)
 54: Residential      (lvl. 2)
 55: Green            (lvl. 2)
 56: Red              (lvl. 2)
 57: Residential      (lvl. 2)
 58: Purple           (lvl. 2)
 59: Yellow           (lvl. 2)
 60: Residential      (lvl. 2)
 61: Blue             (lvl. 2)
 62: Green            (lvl. 2)
 63: Residential      (lvl. 2)
 64: Red              (lvl. 2)
 65: Purple           (lvl. 2)
 66: Residential      (lvl. 2)
 67: Yellow           (lvl. 2)
 68: Blue             (lvl. 2)
 69: Residential      (lvl. 2)
 70: Green            (lvl. 2)
 71: Red              (lvl. 2)
 72: Residential      (lvl. 2)
 73: Purple           (lvl. 2)
 74: Yellow           (lvl. 2)
 75: Residential      (lvl. 2)
 76: Blue             (lvl. 2)
 77: Green            (lvl. 2)
 78: Residential      (lvl. 2)
 79: Red              (lvl. 2)
 80: Purple           (lvl. 2)
 81: Residential      (lvl. 2)
 82: Yellow           (lvl. 2)
 83: Blue             (lvl. 2)
 84: Residential      (lvl. 2)
 85: Green            (lvl. 2)
 86: Red              (lvl. 2)
 87: Residential      (lvl. 2)
 88: Purple           (lvl. 2)
 89: Yellow           (lvl. 2)
 90: Residential      (lvl. 2)
 91: Blue             (lvl. 2)
 92: Green            (lvl. 2)
 93: Residential      (lvl. 2)
 94: Red              (lvl. 2)
 95: Purple           (lvl. 2)
 96: Residential      (lvl. 2)
 97: Yellow           (lvl. 2)
 98: Blue             (lvl. 2)
 99: Residential      (lvl. 2)
100: Green            (lvl. 2)
101: Red              (lvl. 2)
102: Residential      (lvl. 2)
103: Purple           (lvl. 2)
104: Yellow           (lvl. 2)
105: Residential      (lvl. 2)
106: Blue             (lvl. 2)
107: Green            (lvl. 2)
108: Residential      (lvl. 2)
109: Red              (lvl. 2)
110: Purple           (lvl. 2)
111: Residential      (lvl. 2)
112: Yellow           (lvl. 2)
113: Blue             (lvl. 2)
114: Residential      (lvl. 2)
115: Green            (lvl. 2)
116: Red              (lvl. 2)
117: Residential      (lvl. 2)
118: Purple           (lvl. 2)
119: Yellow           (lvl. 2)
120: Residential      (lvl. 2)
121: Blue             (lvl. 2)
122: Green            (lvl. 2)
123: Residential      (lvl. 2)
124: Red              (lvl. 2)
125: Purple           (lvl. 2)
126: Residential      (lvl. 2)
127: Yellow           (lvl. 2)
128: Blue             (lvl. 2)
129: Residential      (lvl. 2)
130: Green            (lvl. 2)
131: Red              (lvl. 2)
132: Residential      (lvl. 2)
133: Purple           (lvl. 2)
134: Yellow           (lvl. 2)
135: Residential      (lvl. 2)
136: Blue             (lvl. 2)
137: Green            (lvl. 2)
138: Residential      (lvl. 2)
139: Red              (lvl. 2)
140: Purple           (lvl. 2)
141: Residential      (lvl. 2)
142: Yellow           (lvl. 2)
143: Blue             (lvl. 2)
144: Residential      (lvl. 2)
145: Green            (lvl. 2)
146: Red              (lvl. 2)
147: Residential      (lvl. 2)
148: Purple           (lvl. 2)
149: Yellow           (lvl. 2)
150: Residential      (lvl. 2)
151: Blue             (lvl. 2)
152: Green            (lvl. 2)
153: Residential      (lvl. 2)
154: Red              (lvl. 2)
155: Purple           (lvl. 2)
156: Residential      (lvl. 2)
157: Yellow           (lvl. 2)
158: Blue             (lvl. 2)
159: Residential      (lvl. 2)
160: Green            (lvl. 2)
161: Red              (lvl. 2)
162: Residential      (lvl. 2)
163: Purple           (lvl. 2)
164: Yellow           (lvl. 2)
165: Residential      (lvl. 2)
166: Blue             (lvl. 2)
167: Green            (lvl. 2)
168: Residential      (lvl. 2)
169: Red              (lvl. 2)
170: Purple           (lvl. 2)
171: Residential      (lvl. 2)
172: Yellow           (lvl. 2)
173: Blue             (lvl. 2)
174: Residential      (lvl. 2)
175: Green            (lvl. 2)
176: Red              (lvl. 2)
177: Residential      (lvl. 2)
178: Purple           (lvl. 2)
179: Yellow           (lvl. 2)
180: Residential      (lvl. 2)
181: Blue             (lvl. 2)
182: Green            (lvl. 2)
183: Residential      (lvl. 2)
184: Red              (lvl. 2)
185: Purple           (lvl. 1)
186: Residential      (lvl. 1)
187: Yellow           (lvl. 1)
188: Residential      (lvl. 1)
189: Blue             (lvl. 1)
190: Green            (lvl. 1)
191: Residential      (lvl. 1)
192: Red              (lvl. 1)
193: Purple           (lvl. 1)
194: Residential      (lvl. 1)
195: Yellow           (lvl. 1)
196: Residential      (lvl. 1)
197: Blue             (lvl. 1)
198: Green            (lvl. 1)
199: Residential      (lvl. 1)
200: Red              (lvl. 1)
