  1: Lobby            (lvl. 0)
  2: Legendary Lounge (lvl. 0)
  3: Soda Brewery     (lvl. 2)
  4: Residential      (lvl. 2)
  5: Purple           (lvl. 2)
  6: Residential      (lvl. 2)
  7: Yellow           (lvl. 2)
  8: Blue             (lvl. 2)
  9: Residential      (lvl. 2)
 10: Green            (lvl. 2)
 11: Red              (lvl. 2)
 12: Residential      (lvl. 2)
 13: Purple           (lvl. 2)
 14: Yellow           (lvl. 2)
 15: Residential      (lvl. 2)
 16: Blue             (lvl. 2)
 17: Green            (lvl. 2)
 18: Residential      (lvl. 2)
 19: Red              (lvl. 2)
 20: Purple           (lvl. 2)
 21: Residential      (lvl. 2)
 22: Yellow           (lvl. 2)
 23: Blue             (lvl. 2)
 24: Residential      (lvl. 2)
 25: Green            (lvl. 2)
 26: Red              (lvl. 2)
 27: Residential      (lvl. 2)
 28: Purple           (lvl. 2)
 29: Yellow           (lvl. 2)
 30: Residential      (lvl. 2)
 31: Blue             (lvl. 2)
 32: Green            (lvl. 2)
 33: Residential      (lvl. 2)
 34: Red              (lvl. 2)
 35: Purple           (lvl. 2)
 36: Residential      (lvl. 1)
 37: Yellow           (lvl. 1)
 38: Residential      (lvl. 1)
 39: Blue             (lvl. 1)
 40: Green            (lvl. 1)
 41: Residential      (lvl. 1)
 42: Red              (lvl. 1)
 43: Purple           (lvl. 1)
 44: Residential      (lvl. 1)
 45: Yellow           (lvl. 1)
 46: Residential      (lvl. 1)
 47: Blue             (lvl. 1)
 48: Green            (lvl. 1)
 49: Residential      (lvl. 1)
 50: Red              (lvl. 1)
 51: Purple           (lvl. 1)
 52: Residential      (lvl. 1)
 53: Yellow           (lvl. 1)
 54: Residential      (lvl. 1)
 55: Blue             (lvl. 1)
 56: Green            (lvl. 1)
 57: Residential      (lvl. 1)
 58: Red              (lvl. 1)
 59: Purple           (lvl. 1)
 60: Residential      (lvl. 1)
 61: Yellow           (lvl. 1)
 62: Residential      (lvl. 1)
 63: Blue             (lvl. 1)
 64: Green            (lvl. 1)
 65: Residential      (lvl. 1)
 66: Red              (lvl. 1)
 67: Purple           (lvl. 1)
 68: Residential      (lvl. 1)
 69: Yellow           (lvl. 1)
 70: Residential      (lvl. 1)
 71: Blue             (lvl. 1)
 72: Green            (lvl. 1)
 73: Residential      (lvl. 1)
 74: Red              (lvl. 1)
 75: Purple           (lvl. 1)
 76: Residential      (lvl. 1)
 77: Yellow           (lvl. 1)
 78: Residential      (lvl. 1)
 79: Blue             (lvl. 1)
 80: Green            (lvl. 1)
 81: Residential      (lvl. 1)
 82: Red              (lvl. 1)
 83: Purple           (lvl. 1)
 84: Residential      (lvl. 1)
 85: Yellow           (lvl. 1)
 86: Residential      (lvl. 1)
 87: Blue             (lvl. 1)
 88: Green            (lvl. 1)
 89: Residential      (lvl. 1)
 90: Red              (lvl. 1)
 91: Purple           (lvl. 1)
 92: Residential      (lvl. 1)
 93: Yellow           (lvl. 1)
 94: Residential      (lvl. 1)
 95: Blue             (lvl. 1)
 96: Green            (lvl. 1)
 97: Residential      (lvl. 1)
 98: Red              (lvl. 1)
 99: Purple           (lvl. 1)
100: Residential      (lvl. 1)
101: Yellow           (lvl. 1)
102: Residential      (lvl. 1)
103: Blue             (lvl. 1)
104: Green            (lvl. 1)
105: Residential      (lvl. 1)
106: Red              (lvl. 1)
107: Purple           (lvl. 1)
108: Residential      (lvl. 1)
109: Yellow           (lvl. 1)
110: Residential      (lvl. 1)
111: Blue             (lvl. 1)
112: Green            (lvl. 1)
113: Residential      (lvl. 1)
114: Red              (lvl. 1)
115: Purple           (lvl. 1)
116: Residential      (lvl. 1)
117: Yellow           (lvl. 1)
118: Residential      (lvl. 1)
119: Blue             (lvl. 1)
120: Green            (lvl. 1)
121: Residential      (lvl. 1)
122: Red              (lvl. 1)
123: Purple           (lvl. 1)
124: Residential      (lvl. 1)
125: Yellow           (lvl. 1)
126: Residential      (lvl. 1)
127: Blue             (lvl. 1)
128: Green            (lvl. 1)
129: Residential      (lvl. 1)
130: Red              (lvl. 1)
131: Purple           (lvl. 1)
132: Residential      (lvl. 1)
133: Yellow           (lvl. 1)
134: Residential      (lvl. 1)
135: Blue             (lvl. 1)
136: Green            (lvl. 1)
137: Residential      (lvl. 1)
138: Red              (lvl. 1)
139: Purple           (lvl. 1)
140: Residential      (lvl. 1)
141: Yellow           (lvl. 1)
142: Residential      (lvl. 1)
143: Blue             (lvl. 1)
144: Green            (lvl. 1)
145: Residential      (lvl. 1)
146: Red              (lvl. 1)
147: Purple           (lvl. 1)
148: Residential      (lvl. 1)
149: Yellow           (lvl. 1)
150: Residential      (lvl. 1)
