  1: Lobby            (lvl. 0)
  2: Legendary Lounge (lvl. 0)
  3: Soda Brewery     (lvl. 2)
  4: Residential      (lvl. 2)
  5: Purple           (lvl. 2)
  6: Residential      (lvl. 2)
  7: Yellow           (lvl. 2)
  8: Blue             (lvl. 2)
  9: Residential      (lvl. 1)
 10: Green            (lvl. 1)
 11: Residential      (lvl. 1)
 12: Red              (lvl. 1)
 13: Purple           (lvl. 1)
 14: Residential      (lvl. 1)
 15: Yellow           (lvl. 1)
 16: Blue             (lvl. 1)
 17: Residential      (lvl. 1)
 18: Green            (lvl. 1)
 19: Residential      (lvl. 1)
 20: Red              (lvl. 1)
 21: Purple           (lvl. 1)
 22: Residential      (lvl. 1)
 23: Yellow           (lvl. 1)
 24: Blue             (lvl. 1)
 25: Residential      (lvl. 1)
 26: Green            (lvl. 1)
 27: Residential      (lvl. 1)
 28: Red              (lvl. 1)
 29: Purple           (lvl. 1)
 30: Residential      (lvl. 1)
 31: Yellow           (lvl. 1)
 32: Blue             (lvl. 1)
 33: Residential      (lvl. 1)
 34: Green            (lvl. 1)
 35: Residential      (lvl. 1)
 36: Red              (lvl. 1)
 37: Purple           (lvl. 1)
 38: Residential      (lvl. 1)
 39: Yellow           (lvl. 1)
 40: Blue             (lvl. 1)
 41: Residential      (lvl. 1)
 42: Green            (lvl. 1)
 43: Residential      (lvl. 1)
 44: Red              (lvl. 1)
 45: Purple           (lvl. 1)
 46: Residential      (lvl. 1)
 47: Yellow           (lvl. 1)
 48: Blue             (lvl. 1)
 49: Residential      (lvl. 1)
 50: Green            (lvl. 1)
 51: Residential      (lvl. 1)
 52: Red              (lvl. 1)
 53: Purple           (lvl. 1)
 54: Residential      (lvl. 1)
 55: Yellow           (lvl. 1)
 56: Blue             (lvl. 1)
 57: Residential      (lvl. 1)
 58: Green            (lvl. 1)
 59: Residential      (lvl. 1)
 60: Red              (lvl. 1)
 61: Purple           (lvl. 1)
 62: Residential      (lvl. 1)
 63: Yellow           (lvl. 1)
 64: Blue             (lvl. 1)
 65: Residential      (lvl. 1)
 66: Green            (lvl. 1)
 67: Residential      (lvl. 1)
 68: Red              (lvl. 1)
 69: Purple           (lvl. 1)
 70: Residential      (lvl. 1)
 71: Yellow           (lvl. 1)
 72: Blue             (lvl. 1)
 73: Residential      (lvl. 1)
 74: Green            (lvl. 1)
 75: Residential      (lvl. 1)
 76: Red              (lvl. 1)
 77: Purple           (lvl. 1)
 78: Residential      (lvl. 1)
 79: Yellow           (lvl. 1)
 80: Blue             (lvl. 1)
 81: Residential      (lvl. 1)
 82: Green            (lvl. 1)
 83: Residential      (lvl. 1)
 84: Red              (lvl. 1)
 85: Purple           (lvl. 1)
 86: Residential      (lvl. 1)
 87: Yellow           (lvl. 1)
 88: Blue             (lvl. 1)
 89: Residential      (lvl. 1)
 90: Green            (lvl. 1)
 91: Residential      (lvl. 1)
 92: Red              (lvl. 1)
 93: Purple           (lvl. 1)
 94: Residential      (lvl. 1)
 95: Yellow           (lvl. 1)
 96: Blue             (lvl. 1)
 97: Residential      (lvl. 1)
 98: Green            (lvl. 1)
 99: Residential      (lvl. 1)
100: Red              (lvl. 1)
101: Purple           (lvl. 1)
102: Residential      (lvl. 1)
103: Yellow           (lvl. 1)
104: Blue             (lvl. 1)
105: Residential      (lvl. 1)
106: Green            (lvl. 1)
107: Residential      (lvl. 1)
108: Red              (lvl. 1)
109: Purple           (lvl. 1)
110: Residential      (lvl. 1)
111: Yellow           (lvl. 1)
112: Blue             (lvl. 1)
113: Residential      (lvl. 1)
114: Green            (lvl. 1)
115: Residential      (lvl. 1)
116: Red              (lvl. 1)
117: Purple           (lvl. 1)
118: Residential      (lvl. 1)
119: Yellow           (lvl. 1)
120: Blue             (lvl. 1)
121: Residential      (lvl. 1)
122: Green            (lvl. 1)
123: Residential      (lvl. 1)
124: Red              (lvl. 1)
125: Purple           (lvl. 1)
126: Residential      (lvl. 1)
127: Yellow           (lvl. 1)
128: Blue             (lvl. 1)
129: Residential      (lvl. 1)
130: Green            (lvl. 1)
131: Residential      (lvl. 1)
132: Red              (lvl. 1)
133: Purple           (lvl. 1)
134: Residential      (lvl. 1)
135: Yellow           (lvl. 1)
136: Blue             (lvl. 1)
137: Residential      (lvl. 1)
138: Green            (lvl. 1)
139: Residential      (lvl. 1)
140: Red              (lvl. 1)
141: Purple           (lvl. 1)
142: Residential      (lvl. 1)
143: Yellow           (lvl. 1)
144: Blue             (lvl. 1)
145: Residential      (lvl. 1)
146: Green            (lvl. 1)
147: Residential      (lvl. 1)
148: Red              (lvl. 1)
149: Purple           (lvl. 1)
150: Residential      (lvl. 1)
151: Yellow           (lvl. 1)
152: Blue             (lvl. 1)
153: Residential      (lvl. 1)
154: Green            (lvl. 1)
155: Residential      (lvl. 1)
156: Red              (lvl. 1)
157: Purple           (lvl. 1)
158: Residential      (lvl. 1)
159: Yellow           (lvl. 1)
160: Blue             (lvl. 1)
161: Residential      (lvl. 1)
162: Green            (lvl. 1)
163: Residential      (lvl. 1)
164: Red              (lvl. 1)
165: Purple           (lvl. 1)
166: Residential      (lvl. 1)
167: Yellow           (lvl. 1)
168: Blue             (lvl. 1)
169: Residential      (lvl. 1)
170: Green            (lvl. 1)
171: Residential      (lvl. 1)
172: Red              (lvl. 1)
173: Purple           (lvl. 1)
174: Residential      (lvl. 1)
175: Yellow           (lvl. 1)
176: Blue             (lvl. 1)
177: Residential      (lvl. 1)
178: Green            (lvl. 1)
179: Residential      (lvl. 1)
180: Red              (lvl. 1)
181: Purple           (lvl. 1)
182: Residential      (lvl. 1)
183: Yellow           (lvl. 1)
184: Blue             (lvl. 1)
185: Residential      (lvl. 1)
186: Green            (lvl. 1)
187: Residential      (lvl. 1)
188: Red              (lvl. 1)
189: Purple           (lvl. 1)
190: Residential      (lvl. 1)
191: Yellow           (lvl. 1)
192: Blue             (lvl. 1)
193: Residential      (lvl. 1)
194: Green            (lvl. 1)
195: Residential      (lvl. 1)
196: Red              (lvl. 1)
197: Purple           (lvl. 1)
198: Residential      (lvl. 1)
199: Yellow           (lvl. 1)
200: Blue             (lvl. 1)
