  1: Lobby            (lvl. 0)
  2: Legendary Lounge (lvl. 0)
  3: Soda Brewery     (lvl. 2)
  4: Residential      (lvl. 2)
  5: Purple           (lvl. 2)
  6: Residential      (lvl. 2)
  7: Yellow           (lvl. 2)
  8: Blue             (lvl. 2)
  9: Residential      (lvl. 2)
 10: Green            (lvl. 2)
 11: Red              (lvl. 2)
 12: Purple           (lvl. 2)
 13: Residential      (lvl. 2)
 14: Yellow           (lvl. 2)
 15: Blue             (lvl. 2)
 16: Residential      (lvl. 2)
 17: Green            (lvl. 2)
 18: Red              (lvl. 2)
 19: Residential      (lvl. 2)
 20: Purple           (lvl. 2)
 21: Yellow           (lvl. 2)
 22: Blue             (lvl. 2)
 23: Residential      (lvl. 2)
 24: Green            (lvl. 2)
 25: Red              (lvl. 2)
 26: Residential      (lvl. 2)
 27: Purple           (lvl. 2)
 28: Yellow           (lvl. 2)
 29: Residential      (lvl. 2)
 30: Blue             (lvl. 2)
 31: Green            (lvl. 2)
 32: Red              (lvl. 2)
 33: Residential      (lvl. 2)
 34: Purple           (lvl. 2)
 35: Yellow           (lvl. 2)
 36: Residential      (lvl. 2)
 37: Blue             (lvl. 2)
 38: Green            (lvl. 2)
 39: Residential      (lvl. 2)
 40: Red              (lvl. 2)
 41: Purple           (lvl. 2)
 42: Yellow           (lvl. 2)
 43: Residential      (lvl. 2)
 44: Blue             (lvl. 2)
 45: Green            (lvl. 2)
 46: Residential      (lvl. 2)
 47: Red              (lvl. 2)
 48: Purple           (lvl. 2)
 49: Residential      (lvl. 2)
 50: Yellow           (lvl. 2)
 51: Blue             (lvl. 2)
 52: Green            (lvl. 2)
 53: Residential      (lvl. 2)
 54: Red              (lvl. 2)
 55: Purple           (lvl. 1)
 56: Residential      (lvl. 1)
 57: Yellow           (lvl. 1)
 58: Blue             (lvl. 1)
 59: Residential      (lvl. 1)
 60: Green            (lvl. 1)
 61: Red              (lvl. 1)
 62: Residential      (lvl. 1)
 63: Purple           (lvl. 1)
 64: Yellow           (lvl. 1)
 65: Residential      (lvl. 1)
 66: Blue             (lvl. 1)
 67: Green            (lvl. 1)
 68: Residential      (lvl. 1)
 69: Red              (lvl. 1)
 70: Purple           (lvl. 1)
 71: Residential      (lvl. 1)
 72: Yellow           (lvl. 1)
 73: Blue             (lvl. 1)
 74: Residential      (lvl. 1)
 75: Green            (lvl. 1)
 76: Red              (lvl. 1)
 77: Residential      (lvl. 1)
 78: Purple           (lvl. 1)
 79: Yellow           (lvl. 1)
 80: Residential      (lvl. 1)
 81: Blue             (lvl. 1)
 82: Green            (lvl. 1)
 83: Residential      (lvl. 1)
 84: Red              (lvl. 1)
 85: Purple           (lvl. 1)
 86: Residential      (lvl. 1)
 87: Yellow           (lvl. 1)
 88: Blue             (lvl. 1)
 89: Residential      (lvl. 1)
 90: Green            (lvl. 1)
 91: Red              (lvl. 1)
 92: Residential      (lvl. 1)
 93: Purple           (lvl. 1)
 94: Yellow           (lvl. 1)
 95: Residential      (lvl. 1)
 96: Blue             (lvl. 1)
 97: Green            (lvl. 1)
 98: Residential      (lvl. 1)
 99: Red              (lvl. 1)
100: Purple           (lvl. 1)
101: Residential      (lvl. 1)
102: Yellow           (lvl. 1)
103: Blue             (lvl. 1)
104: Residential      (lvl. 1)
105: Green            (lvl. 1)
106: Red              (lvl. 1)
107: Residential      (lvl. 1)
108: Purple           (lvl. 1)
109: Yellow           (lvl. 1)
110: Residential      (lvl. 1)
111: Blue             (lvl. 1)
112: Green            (lvl. 1)
113: Residential      (lvl. 1)
114: Red              (lvl. 1)
115: Purple           (lvl. 1)
116: Residential      (lvl. 1)
117: Yellow           (lvl. 1)
118: Blue             (lvl. 1)
119: Residential      (lvl. 1)
120: Green            (lvl. 1)
121: Red              (lvl. 1)
122: Residential      (lvl. 1)
123: Purple           (lvl. 1)
124: Yellow           (lvl. 1)
125: Residential      (lvl. 1)
126: Blue             (lvl. 1)
127: Green            (lvl. 1)
128: Residential      (lvl. 1)
129: Red              (lvl. 1)
130: Purple           (lvl. 1)
131: Residential      (lvl. 1)
132: Yellow           (lvl. 1)
133: Blue             (lvl. 1)
134: Residential      (lvl. 1)
135: Green            (lvl. 1)
136: Red              (lvl. 1)
137: Residential      (lvl. 1)
138: Purple           (lvl. 1)
139: Yellow           (lvl. 1)
140: Residential      (lvl. 1)
141: Blue             (lvl. 1)
142: Green            (lvl. 1)
143: Residential      (lvl. 1)
144: Red              (lvl. 1)
145: Purple           (lvl. 1)
146: Residential      (lvl. 1)
147: Yellow           (lvl. 1)
148: Blue             (lvl. 1)
149: Residential      (lvl. 1)
150: Green            (lvl. 1)
151: Red              (lvl. 1)
152: Residential      (lvl. 1)
153: Purple           (lvl. 1)
154: Yellow           (lvl. 1)
155: Residential      (lvl. 1)
156: Blue             (lvl. 1)
157: Green            (lvl. 1)
158: Residential      (lvl. 1)
159: Red              (lvl. 1)
160: Purple           (lvl. 1)
161: Residential      (lvl. 1)
162: Yellow           (lvl. 1)
163: Blue             (lvl. 1)
164: Residential      (lvl. 1)
165: Green            (lvl. 1)
166: Red              (lvl. 1)
167: Residential      (lvl. 1)
168: Purple           (lvl. 1)
169: Yellow           (lvl. 1)
170: Residential      (lvl. 1)
171: Blue             (lvl. 1)
172: Green            (lvl. 1)
173: Residential      (lvl. 1)
174: Red              (lvl. 1)
175: Purple           (lvl. 1)
176: Residential      (lvl. 1)
177: Yellow           (lvl. 1)
178: Blue             (lvl. 1)
179: Residential      (lvl. 1)
180: Green            (lvl. 1)
181: Red              (lvl. 1)
182: Residential      (lvl. 1)
183: Purple           (lvl. 1)
184: Yellow           (lvl. 1)
185: Residential      (lvl. 1)
186: Blue             (lvl. 1)
187: Green            (lvl. 1)
188: Residential      (lvl. 1)
189: Red              (lvl. 1)
190: Purple           (lvl. 1)
191: Residential      (lvl. 1)
192: Yellow           (lvl. 1)
193: Blue             (lvl. 1)
194: Residential      (lvl. 1)
195: Green            (lvl. 1)
196: Red              (lvl. 1)
197: Residential      (lvl. 1)
198: Purple           (lvl. 1)
199: Yellow           (lvl. 1)
200: Residential      (lvl. 1)
201: Blue             (lvl. 1)
202: Green            (lvl. 1)
203: Residential      (lvl. 1)
204: Red              (lvl. 1)
205: Purple           (lvl. 1)
206: Residential      (lvl. 1)
207: Yellow           (lvl. 1)
208: Blue             (lvl. 1)
209: Residential      (lvl. 1)
210: Green            (lvl. 1)
211: Red              (lvl. 1)
212: Residential      (lvl. 1)
213: Purple           (lvl. 1)
214: Yellow           (lvl. 1)
215: Residential      (lvl. 1)
216: Blue             (lvl. 1)
217: Green            (lvl. 1)
218: Residential      (lvl. 1)
219: Red              (lvl. 1)
220: Purple           (lvl. 1)
221: Residential      (lvl. 1)
222: Yellow           (lvl. 1)
223: Blue             (lvl. 1)
224: Residential      (lvl. 1)
225: Green            (lvl. 1)
226: Red              (lvl. 1)
227: Residential      (lvl. 1)
228: Purple           (lvl. 1)
229: Yellow           (lvl. 1)
230: Residential      (lvl. 1)
231: Blue             (lvl. 1)
232: Green            (lvl. 1)
233: Residential      (lvl. 1)
234: Red              (lvl. 1)
235: Purple           (lvl. 1)
236: Residential      (lvl. 1)
237: Yellow           (lvl. 1)
238: Blue             (lvl. 1)
239: Residential      (lvl. 1)
240: Green            (lvl. 1)
241: Red              (lvl. 1)
242: Residential      (lvl. 1)
243: Purple           (lvl. 1)
244: Yellow           (lvl. 1)
245: Residential      (lvl. 1)
246: Blue             (lvl. 1)
247: Green            (lvl. 1)
248: Residential      (lvl. 1)
249: Red              (lvl. 1)
250: Purple           (lvl. 1)
