  1: Lobby            (lvl. 0)
  2: Legendary Lounge (lvl. 0)
  3: Soda Brewery     (lvl. 2)
  4: Residential      (lvl. 3)
  5: Purple           (lvl. 3)
  6: Residential      (lvl. 3)
  7: Yellow           (lvl. 3)
  8: Blue             (lvl. 3)
  9: Residential      (lvl. 3)
 10: Green            (lvl. 3)
 11: Red              (lvl. 3)
 12: Purple           (lvl. 3)
 13: Residential      (lvl. 3)
 14: Yellow           (lvl. 3)
 15: Blue             (lvl. 3)
 16: Residential      (lvl. 3)
 17: Green            (lvl. 3)
 18: Red              (lvl. 3)
 19: Residential      (lvl. 3)
 20: Purple           (lvl. 3)
 21: Yellow           (lvl. 3)
 22: Blue             (lvl. 3)
 23: Residential      (lvl. 3)
 24: Green            (lvl. 3)
 25: Red              (lvl. 3)
 26: Residential      (lvl. 3)
 27: Purple           (lvl. 3)
 28: Yellow           (lvl. 3)
 29: Residential      (lvl. 3)
 30: Blue             (lvl. 3)
 31: Green            (lvl. 3)
 32: Red              (lvl. 3)
 33: Residential      (lvl. 3)
 34: Purple           (lvl. 3)
 35: Yellow           (lvl. 3)
 36: Residential      (lvl. 3)
 37: Blue             (lvl. 3)
 38: Green            (lvl. 3)
 39: Residential      (lvl. 3)
 40: Red              (lvl. 3)
 41: Purple           (lvl. 3)
 42: Yellow           (lvl. 3)
 43: Residential      (lvl. 3)
 44: Blue             (lvl. 3)
 45: Green            (lvl. 3)
 46: Residential      (lvl. 3)
 47: Red              (lvl. 3)
 48: Purple           (lvl. 3)
 49: Residential      (lvl. 3)
 50: Yellow           (lvl. 3)
 51: Blue             (lvl. 3)
 52: Green            (lvl. 3)
 53: Residential      (lvl. 3)
 54: Red              (lvl. 3)
 55: Purple           (lvl. 3)
 56: Residential      (lvl. 3)
 57: Yellow           (lvl. 3)
 58: Blue             (lvl. 3)
 59: Residential      (lvl. 3)
 60: Green            (lvl. 3)
 61: Red              (lvl. 3)
 62: Purple           (lvl. 3)
 63: Residential      (lvl. 3)
 64: Yellow           (lvl. 3)
 65: Blue             (lvl. 3)
 66: Residential      (lvl. 3)
 67: Green            (lvl. 3)
 68: Red              (lvl. 3)
 69: Residential      (lvl. 3)
 70: Purple           (lvl. 3)
 71: Yellow           (lvl. 3)
 72: Blue             (lvl. 3)
 73: Residential      (lvl. 3)
 74: Green            (lvl. 3)
 75: Red              (lvl. 3)
 76: Residential      (lvl. 3)
 77: Purple           (lvl. 3)
 78: Yellow           (lvl. 3)
 79: Residential      (lvl. 3)
 80: Blue             (lvl. 3)
 81: Green            (lvl. 3)
 82: Red              (lvl. 3)
 83: Residential      (lvl. 3)
 84: Purple           (lvl. 3)
 85: Yellow           (lvl. 3)
 86: Residential      (lvl. 3)
 87: Blue             (lvl. 3)
 88: Green            (lvl. 3)
 89: Residential      (lvl. 3)
 90: Red              (lvl. 3)
 91: Purple           (lvl. 3)
 92: Yellow           (lvl. 3)
 93: Residential      (lvl. 3)
 94: Blue             (lvl. 3)
 95: Green            (lvl. 3)
 96: Residential      (lvl. 3)
 97: Red              (lvl. 3)
 98: Purple           (lvl. 3)
 99: Residential      (lvl. 3)
100: Yellow           (lvl. 3)
101: Blue             (lvl. 3)
102: Green            (lvl. 3)
103: Residential      (lvl. 3)
104: Red              (lvl. 3)
105: Purple           (lvl. 3)
106: Residential      (lvl. 3)
107: Yellow           (lvl. 3)
108: Blue             (lvl. 3)
109: Residential      (lvl. 3)
110: Green            (lvl. 3)
111: Red              (lvl. 3)
112: Purple           (lvl. 3)
113: Residential      (lvl. 3)
114: Yellow           (lvl. 3)
115: Blue             (lvl. 3)
116: Residential      (lvl. 3)
117: Green            (lvl. 3)
118: Red              (lvl. 3)
119: Residential      (lvl. 3)
120: Purple           (lvl. 3)
121: Yellow           (lvl. 3)
122: Blue             (lvl. 3)
123: Residential      (lvl. 3)
124: Green            (lvl. 3)
125: Red              (lvl. 3)
126: Residential      (lvl. 3)
127: Purple           (lvl. 3)
128: Yellow           (lvl. 3)
129: Residential      (lvl. 3)
130: Blue             (lvl. 3)
131: Green            (lvl. 3)
132: Red              (lvl. 3)
133: Residential      (lvl. 3)
134: Purple           (lvl. 3)
135: Yellow           (lvl. 3)
136: Residential      (lvl. 3)
137: Blue             (lvl. 3)
138: Green            (lvl. 3)
139: Residential      (lvl. 3)
140: Red              (lvl. 3)
141: Purple           (lvl. 3)
142: Yellow           (lvl. 3)
143: Residential      (lvl. 3)
144: Blue             (lvl. 3)
145: Green            (lvl. 3)
146: Residential      (lvl. 3)
147: Red              (lvl. 3)
148: Purple           (lvl. 3)
149: Residential      (lvl. 3)
150: Yellow           (lvl. 3)
151: Blue             (lvl. 3)
152: Green            (lvl. 3)
153: Residential      (lvl. 3)
154: Red              (lvl. 3)
155: Purple           (lvl. 3)
156: Residential      (lvl. 3)
157: Yellow           (lvl. 3)
158: Blue             (lvl. 3)
159: Residential      (lvl. 3)
160: Green            (lvl. 3)
161: Red              (lvl. 3)
162: Purple           (lvl. 3)
163: Residential      (lvl. 3)
164: Yellow           (lvl. 3)
165: Blue             (lvl. 3)
166: Residential      (lvl. 3)
167: Green            (lvl. 3)
168: Red              (lvl. 3)
169: Residential      (lvl. 3)
170: Purple           (lvl. 3)
171: Yellow           (lvl. 3)
172: Blue             (lvl. 3)
173: Residential      (lvl. 3)
174: Green            (lvl. 3)
175: Red              (lvl. 3)
176: Residential      (lvl. 3)
177: Purple           (lvl. 3)
178: Yellow           (lvl. 3)
179: Residential      (lvl. 3)
180: Blue             (lvl. 2)
181: Green            (lvl. 2)
182: Red              (lvl. 2)
183: Residential      (lvl. 2)
184: Purple           (lvl. 2)
185: Yellow           (lvl. 2)
186: Residential      (lvl. 2)
187: Blue             (lvl. 2)
188: Green            (lvl. 2)
189: Residential      (lvl. 2)
190: Red              (lvl. 2)
191: Purple           (lvl. 2)
192: Yellow           (lvl. 2)
193: Residential      (lvl. 2)
194: Blue             (lvl. 2)
195: Green            (lvl. 2)
196: Residential      (lvl. 2)
197: Red              (lvl. 2)
198: Purple           (lvl. 2)
199: Residential      (lvl. 2)
200: Yellow           (lvl. 2)
