  1: Lobby            (lvl. 0)
  2: Legendary Lounge (lvl. 0)
  3: Soda Brewery     (lvl. 1)
  4: Residential      (lvl. 2)
  5: Purple           (lvl. 2)
  6: Residential      (lvl. 2)
  7: Yellow           (lvl. 2)
  8: Blue             (lvl. 2)
  9: Residential      (lvl. 2)
 10: Green            (lvl. 2)
 11: Red              (lvl. 2)
 12: Purple           (lvl. 2)
 13: Residential      (lvl. 2)
 14: Yellow           (lvl. 1)
 15: Blue             (lvl. 1)
 16: Residential      (lvl. 1)
 17: Green            (lvl. 1)
 18: Red              (lvl. 1)
 19: Residential      (lvl. 1)
 20: Purple           (lvl. 1)
 21: Yellow           (lvl. 1)
 22: Residential      (lvl. 1)
 23: Blue             (lvl. 1)
 24: Green            (lvl. 1)
 25: Residential      (lvl. 1)
 26: Red              (lvl. 1)
 27: Purple           (lvl. 1)
 28: Residential      (lvl. 1)
 29: Yellow           (lvl. 1)
 30: Blue             (lvl. 1)
 31: Residential      (lvl. 1)
 32: Green            (lvl. 1)
 33: Red              (lvl. 1)
 34: Residential      (lvl. 1)
 35: Purple           (lvl. 1)
 36: Yellow           (lvl. 1)
 37: Residential      (lvl. 1)
 38: Blue             (lvl. 1)
 39: Green            (lvl. 1)
 40: Residential      (lvl. 1)
 41: Red              (lvl. 1)
 42: Purple           (lvl. 1)
 43: Residential      (lvl. 1)
 44: Yellow           (lvl. 1)
 45: Blue             (lvl. 1)
 46: Residential      (lvl. 1)
 47: Green            (lvl. 1)
 48: Red              (lvl. 1)
 49: Residential      (lvl. 1)
 50: Purple           (lvl. 1)
 51: Yellow           (lvl. 1)
 52: Residential      (lvl. 1)
 53: Blue             (lvl. 1)
 54: Green            (lvl. 1)
 55: Residential      (lvl. 1)
 56: Red              (lvl. 1)
 57: Purple           (lvl. 1)
 58: Residential      (lvl. 1)
 59: Yellow           (lvl. 1)
 60: Blue             (lvl. 1)
 61: Residential      (lvl. 1)
 62: Green            (lvl. 1)
 63: Red              (lvl. 1)
 64: Residential      (lvl. 1)
 65: Purple           (lvl. 1)
 66: Yellow           (lvl. 1)
 67: Residential      (lvl. 1)
 68: Blue             (lvl. 1)
 69: Green            (lvl. 1)
 70: Residential      (lvl. 1)
 71: Red              (lvl. 1)
 72: Purple           (lvl. 1)
 73: Residential      (lvl. 1)
 74: Yellow           (lvl. 1)
 75: Blue             (lvl. 1)
 76: Residential      (lvl. 1)
 77: Green            (lvl. 1)
 78: Red              (lvl. 1)
 79: Residential      (lvl. 1)
 80: Purple           (lvl. 1)
 81: Yellow           (lvl. 1)
 82: Residential      (lvl. 1)
 83: Blue             (lvl. 1)
 84: Green            (lvl. 1)
 85: Residential      (lvl. 1)
 86: Red              (lvl. 1)
 87: Purple           (lvl. 1)
 88: Residential      (lvl. 1)
 89: Yellow           (lvl. 1)
 90: Blue             (lvl. 1)
 91: Residential      (lvl. 1)
 92: Green            (lvl. 1)
 93: Red              (lvl. 1)
 94: Residential      (lvl. 1)
 95: Purple           (lvl. 1)
 96: Yellow           (lvl. 1)
 97: Residential      (lvl. 1)
 98: Blue             (lvl. 1)
 99: Green            (lvl. 1)
100: Residential      (lvl. 1)
101: Red              (lvl. 1)
102: Purple           (lvl. 1)
103: Residential      (lvl. 1)
104: Yellow           (lvl. 1)
105: Blue             (lvl. 1)
106: Residential      (lvl. 1)
107: Green            (lvl. 1)
108: Red              (lvl. 1)
109: Residential      (lvl. 1)
110: Purple           (lvl. 1)
111: Yellow           (lvl. 1)
112: Residential      (lvl. 1)
113: Blue             (lvl. 1)
114: Green            (lvl. 1)
115: Residential      (lvl. 1)
116: Red              (lvl. 1)
117: Purple           (lvl. 1)
118: Residential      (lvl. 1)
119: Yellow           (lvl. 1)
120: Blue             (lvl. 1)
121: Residential      (lvl. 1)
122: Green            (lvl. 1)
123: Red              (lvl. 1)
124: Residential      (lvl. 1)
125: Purple           (lvl. 1)
126: Yellow           (lvl. 1)
127: Residential      (lvl. 1)
128: Blue             (lvl. 1)
129: Green            (lvl. 1)
130: Residential      (lvl. 1)
131: Red              (lvl. 1)
132: Purple           (lvl. 1)
133: Residential      (lvl. 1)
134: Yellow           (lvl. 1)
135: Blue             (lvl. 1)
136: Residential      (lvl. 1)
137: Green            (lvl. 1)
138: Red              (lvl. 1)
139: Residential      (lvl. 1)
140: Purple           (lvl. 1)
141: Yellow           (lvl. 1)
142: Residential      (lvl. 1)
143: Blue             (lvl. 1)
144: Green            (lvl. 1)
145: Residential      (lvl. 1)
146: Red              (lvl. 1)
147: Purple           (lvl. 1)
148: Residential      (lvl. 1)
149: Yellow           (lvl. 1)
150: Blue             (lvl. 1)
151: Residential      (lvl. 1)
152: Green            (lvl. 1)
153: Red              (lvl. 1)
154: Residential      (lvl. 1)
155: Purple           (lvl. 1)
156: Yellow           (lvl. 1)
157: Residential      (lvl. 1)
158: Blue             (lvl. 1)
159: Green            (lvl. 1)
160: Residential      (lvl. 1)
161: Red              (lvl. 1)
162: Purple           (lvl. 1)
163: Residential      (lvl. 1)
164: Yellow           (lvl. 1)
165: Blue             (lvl. 1)
166: Residential      (lvl. 1)
167: Green            (lvl. 1)
168: Red              (lvl. 1)
169: Residential      (lvl. 1)
170: Purple           (lvl. 1)
171: Yellow           (lvl. 1)
172: Residential      (lvl. 1)
173: Blue             (lvl. 1)
174: Green            (lvl. 1)
175: Residential      (lvl. 1)
176: Red              (lvl. 1)
177: Purple           (lvl. 1)
178: Residential      (lvl. 1)
179: Yellow           (lvl. 1)
180: Blue             (lvl. 1)
181: Residential      (lvl. 1)
182: Green            (lvl. 1)
183: Red              (lvl. 1)
184: Residential      (lvl. 1)
185: Purple           (lvl. 1)
186: Yellow           (lvl. 1)
187: Residential      (lvl. 1)
188: Blue             (lvl. 1)
189: Green            (lvl. 1)
190: Residential      (lvl. 1)
191: Red              (lvl. 1)
192: Purple           (lvl. 1)
193: Residential      (lvl. 1)
194: Yellow           (lvl. 1)
195: Blue             (lvl. 1)
196: Residential      (lvl. 1)
197: Green            (lvl. 1)
198: Red              (lvl. 1)
199: Residential      (lvl. 1)
200: Purple           (lvl. 1)
201: Yellow           (lvl. 1)
202: Residential      (lvl. 1)
203: Blue             (lvl. 1)
204: Green            (lvl. 1)
205: Residential      (lvl. 1)
206: Red              (lvl. 1)
207: Purple           (lvl. 1)
208: Residential      (lvl. 1)
209: Yellow           (lvl. 1)
210: Blue             (lvl. 1)
211: Residential      (lvl. 1)
212: Green            (lvl. 1)
213: Red              (lvl. 1)
214: Residential      (lvl. 1)
215: Purple           (lvl. 1)
216: Yellow           (lvl. 1)
217: Residential      (lvl. 1)
218: Blue             (lvl. 1)
219: Green            (lvl. 1)
220: Residential      (lvl. 1)
221: Red              (lvl. 1)
222: Purple           (lvl. 1)
223: Residential      (lvl. 1)
224: Yellow           (lvl. 1)
225: Blue             (lvl. 1)
226: Residential      (lvl. 1)
227: Green            (lvl. 1)
228: Red              (lvl. 1)
229: Residential      (lvl. 1)
230: Purple           (lvl. 1)
231: Yellow           (lvl. 1)
232: Residential      (lvl. 1)
233: Blue             (lvl. 1)
234: Green            (lvl. 1)
235: Residential      (lvl. 1)
236: Red              (lvl. 1)
237: Purple           (lvl. 1)
238: Residential      (lvl. 1)
239: Yellow           (lvl. 1)
240: Blue             (lvl. 1)
241: Residential      (lvl. 1)
242: Green            (lvl. 1)
243: Red              (lvl. 1)
244: Residential      (lvl. 1)
245: Purple           (lvl. 1)
246: Yellow           (lvl. 1)
247: Residential      (lvl. 1)
248: Blue             (lvl. 1)
249: Green            (lvl. 1)
250: Residential      (lvl. 1)
