  1: Lobby            (lvl. 0)
  2: Legendary Lounge (lvl. 0)
  3: Soda Brewery     (lvl. 2)
  4: Residential      (lvl. 2)
  5: Purple           (lvl. 2)
  6: Residential      (lvl. 2)
  7: Yellow           (lvl. 2)
  8: Blue             (lvl. 2)
  9: Residential      (lvl. 2)
 10: Green            (lvl. 2)
 11: Red              (lvl. 2)
 12: Purple           (lvl. 2)
 13: Residential      (lvl. 2)
 14: Yellow           (lvl. 2)
 15: Blue             (lvl. 2)
 16: Residential      (lvl. 2)
 17: Green            (lvl. 2)
 18: Red              (lvl. 2)
 19: Residential      (lvl. 2)
 20: Purple           (lvl. 2)
 21: Yellow           (lvl. 2)
 22: Blue             (lvl. 2)
 23: Residential      (lvl. 2)
 24: Green            (lvl. 2)
 25: Red              (lvl. 2)
 26: Residential      (lvl. 2)
 27: Purple           (lvl. 2)
 28: Yellow           (lvl. 2)
 29: Residential      (lvl. 2)
 30: Blue             (lvl. 2)
 31: Green            (lvl. 2)
 32: Red              (lvl. 2)
 33: Residential      (lvl. 2)
 34: Purple           (lvl. 2)
 35: Yellow           (lvl. 2)
 36: Residential      (lvl. 2)
 37: Blue             (lvl. 2)
 38: Green            (lvl. 2)
 39: Residential      (lvl. 2)
 40: Red              (lvl. 2)
 41: Purple           (lvl. 2)
 42: Yellow           (lvl. 2)
 43: Residential      (lvl. 2)
 44: Blue             (lvl. 2)
 45: Green            (lvl. 2)
 46: Residential      (lvl. 2)
 47: Red              (lvl. 2)
 48: Purple           (lvl. 2)
 49: Residential      (lvl. 2)
 50: Yellow           (lvl. 2)
 51: Blue             (lvl. 2)
 52: Green            (lvl. 2)
 53: Residential      (lvl. 2)
 54: Red              (lvl. 2)
 55: Purple           (lvl. 2)
 56: Residential      (lvl. 2)
 57: Yellow           (lvl. 2)
 58: Blue             (lvl. 2)
 59: Residential      (lvl. 2)
 60: Green            (lvl. 2)
 61: Red              (lvl. 2)
 62: Purple           (lvl. 2)
 63: Residential      (lvl. 2)
 64: Yellow           (lvl. 2)
 65: Blue             (lvl. 2)
 66: Residential      (lvl. 2)
 67: Green            (lvl. 2)
 68: Red              (lvl. 2)
 69: Residential      (lvl. 2)
 70: Purple           (lvl. 2)
 71: Yellow           (lvl. 2)
 72: Blue             (lvl. 2)
 73: Residential      (lvl. 2)
 74: Green            (lvl. 2)
 75: Red              (lvl. 2)
 76: Residential      (lvl. 2)
 77: Purple           (lvl. 2)
 78: Yellow           (lvl. 2)
 79: Residential      (lvl. 2)
 80: Blue             (lvl. 2)
 81: Green            (lvl. 2)
 82: Red              (lvl. 2)
 83: Residential      (lvl. 2)
 84: Purple           (lvl. 2)
 85: Yellow           (lvl. 2)
 86: Residential      (lvl. 2)
 87: Blue             (lvl. 2)
 88: Green            (lvl. 2)
 89: Residential      (lvl. 2)
 90: Red              (lvl. 2)
 91: Purple           (lvl. 2)
 92: Yellow           (lvl. 2)
 93: Residential      (lvl. 2)
 94: Blue             (lvl. 2)
 95: Green            (lvl. 2)
 96: Residential      (lvl. 2)
 97: Red              (lvl. 2)
 98: Purple           (lvl. 1)
 99: Residential      (lvl. 1)
100: Yellow           (lvl. 1)
101: Blue             (lvl. 1)
102: Residential      (lvl. 1)
103: Green            (lvl. 1)
104: Red              (lvl. 1)
105: Residential      (lvl. 1)
106: Purple           (lvl. 1)
107: Yellow           (lvl. 1)
108: Residential      (lvl. 1)
109: Blue             (lvl. 1)
110: Green            (lvl. 1)
111: Residential      (lvl. 1)
112: Red              (lvl. 1)
113: Purple           (lvl. 1)
114: Residential      (lvl. 1)
115: Yellow           (lvl. 1)
116: Blue             (lvl. 1)
117: Residential      (lvl. 1)
118: Green            (lvl. 1)
119: Red              (lvl. 1)
120: Residential      (lvl. 1)
121: Purple           (lvl. 1)
122: Yellow           (lvl. 1)
123: Residential      (lvl. 1)
124: Blue             (lvl. 1)
125: Green            (lvl. 1)
126: Residential      (lvl. 1)
127: Red              (lvl. 1)
128: Purple           (lvl. 1)
129: Residential      (lvl. 1)
130: Yellow           (lvl. 1)
131: Blue             (lvl. 1)
132: Residential      (lvl. 1)
133: Green            (lvl. 1)
134: Red              (lvl. 1)
135: Residential      (lvl. 1)
136: Purple           (lvl. 1)
137: Yellow           (lvl. 1)
138: Residential      (lvl. 1)
139: Blue             (lvl. 1)
140: Green            (lvl. 1)
141: Residential      (lvl. 1)
142: Red              (lvl. 1)
143: Purple           (lvl. 1)
144: Residential      (lvl. 1)
145: Yellow           (lvl. 1)
146: Blue             (lvl. 1)
147: Residential      (lvl. 1)
148: Green            (lvl. 1)
149: Red              (lvl. 1)
150: Residential      (lvl. 1)
151: Purple           (lvl. 1)
152: Yellow           (lvl. 1)
153: Residential      (lvl. 1)
154: Blue             (lvl. 1)
155: Green            (lvl. 1)
156: Residential      (lvl. 1)
157: Red              (lvl. 1)
158: Purple           (lvl. 1)
159: Residential      (lvl. 1)
160: Yellow           (lvl. 1)
161: Blue             (lvl. 1)
162: Residential      (lvl. 1)
163: Green            (lvl. 1)
164: Red              (lvl. 1)
165: Residential      (lvl. 1)
166: Purple           (lvl. 1)
167: Yellow           (lvl. 1)
168: Residential      (lvl. 1)
169: Blue             (lvl. 1)
170: Green            (lvl. 1)
171: Residential      (lvl. 1)
172: Red              (lvl. 1)
173: Purple           (lvl. 1)
174: Residential      (lvl. 1)
175: Yellow           (lvl. 1)
176: Blue             (lvl. 1)
177: Residential      (lvl. 1)
178: Green            (lvl. 1)
179: Red              (lvl. 1)
180: Residential      (lvl. 1)
181: Purple           (lvl. 1)
182: Yellow           (lvl. 1)
183: Residential      (lvl. 1)
184: Blue             (lvl. 1)
185: Green            (lvl. 1)
186: Residential      (lvl. 1)
187: Red              (lvl. 1)
188: Purple           (lvl. 1)
189: Residential      (lvl. 1)
190: Yellow           (lvl. 1)
191: Blue             (lvl. 1)
192: Residential      (lvl. 1)
193: Green            (lvl. 1)
194: Red              (lvl. 1)
195: Residential      (lvl. 1)
196: Purple           (lvl. 1)
197: Yellow           (lvl. 1)
198: Residential      (lvl. 1)
199: Blue             (lvl. 1)
200: Green            (lvl. 1)
