  1: Lobby            (lvl. 0)
  2: Legendary Lounge (lvl. 0)
  3: Soda Brewery     (lvl. 2)
  4: Residential      (lvl. 2)
  5: Purple           (lvl. 2)
  6: Residential      (lvl. 2)
  7: Yellow           (lvl. 2)
  8: Blue             (lvl. 2)
  9: Residential      (lvl. 2)
 10: Green            (lvl. 2)
 11: Red              (lvl. 2)
 12: Purple           (lvl. 2)
 13: Residential      (lvl. 2)
 14: Yellow           (lvl. 2)
 15: Blue             (lvl. 2)
 16: Residential      (lvl. 2)
 17: Green            (lvl. 2)
 18: Red              (lvl. 2)
 19: Residential      (lvl. 2)
 20: Purple           (lvl. 2)
 21: Yellow           (lvl. 2)
 22: Blue             (lvl. 2)
 23: Residential      (lvl. 2)
 24: Green            (lvl. 2)
 25: Red              (lvl. 2)
 26: Residential      (lvl. 2)
 27: Purple           (lvl. 2)
 28: Yellow           (lvl. 2)
 29: Residential      (lvl. 2)
 30: Blue             (lvl. 2)
 31: Green            (lvl. 2)
 32: Red              (lvl. 2)
 33: Residential      (lvl. 2)
 34: Purple           (lvl. 2)
 35: Yellow           (lvl. 2)
 36: Residential      (lvl. 2)
 37: Blue             (lvl. 2)
 38: Green            (lvl. 2)
 39: Residential      (lvl. 2)
 40: Red              (lvl. 2)
 41: Purple           (lvl. 2)
 42: Yellow           (lvl. 2)
 43: Residential      (lvl. 2)
 44: Blue             (lvl. 2)
 45: Green            (lvl. 2)
 46: Residential      (lvl. 2)
 47: Red              (lvl. 2)
 48: Purple           (lvl. 2)
 49: Residential      (lvl. 2)
 50: Yellow           (lvl. 2)
 51: Blue             (lvl. 2)
 52: Green            (lvl. 2)
 53: Residential      (lvl. 2)
 54: Red              (lvl. 2)
 55: Purple           (lvl. 2)
 56: Residential      (lvl. 2)
 57: Yellow           (lvl. 2)
 58: Blue             (lvl. 2)
 59: Residential      (lvl. 2)
 60: Green            (lvl. 2)
 61: Red              (lvl. 2)
 62: Purple           (lvl. 2)
 63: Residential      (lvl. 2)
 64: Yellow           (lvl. 2)
 65: Blue             (lvl. 2)
 66: Residential      (lvl. 2)
 67: Green            (lvl. 2)
 68: Red              (lvl. 2)
 69: Residential      (lvl. 2)
 70: Purple           (lvl. 2)
 71: Yellow           (lvl. 2)
 72: Blue             (lvl. 2)
 73: Residential      (lvl. 2)
 74: Green            (lvl. 2)
 75: Red              (lvl. 2)
 76: Residential      (lvl. 2)
 77: Purple           (lvl. 2)
 78: Yellow           (lvl. 2)
 79: Residential      (lvl. 2)
 80: Blue             (lvl. 2)
 81: Green            (lvl. 2)
 82: Red              (lvl. 2)
 83: Residential      (lvl. 2)
 84: Purple           (lvl. 2)
 85: Yellow           (lvl. 2)
 86: Residential      (lvl. 2)
 87: Blue             (lvl. 2)
 88: Green            (lvl. 2)
 89: Residential      (lvl. 2)
 90: Red              (lvl. 2)
 91: Purple           (lvl. 2)
 92: Yellow           (lvl. 2)
 93: Residential      (lvl. 2)
 94: Blue             (lvl. 2)
 95: Green            (lvl. 2)
 96: Residential      (lvl. 2)
 97: Red              (lvl. 2)
 98: Purple           (lvl. 2)
 99: Residential      (lvl. 2)
100: Yellow           (lvl. 2)
101: Blue             (lvl. 2)
102: Green            (lvl. 2)
103: Residential      (lvl. 2)
104: Red              (lvl. 2)
105: Purple           (lvl. 2)
106: Residential      (lvl. 2)
107: Yellow           (lvl. 2)
108: Blue             (lvl. 2)
109: Residential      (lvl. 2)
110: Green            (lvl. 2)
111: Red              (lvl. 2)
112: Purple           (lvl. 2)
113: Residential      (lvl. 2)
114: Yellow           (lvl. 2)
115: Blue             (lvl. 2)
116: Residential      (lvl. 2)
117: Green            (lvl. 2)
118: Red              (lvl. 2)
119: Residential      (lvl. 2)
120: Purple           (lvl. 2)
121: Yellow           (lvl. 2)
122: Blue             (lvl. 1)
123: Residential      (lvl. 1)
124: Green            (lvl. 1)
125: Red              (lvl. 1)
126: Residential      (lvl. 1)
127: Purple           (lvl. 1)
128: Yellow           (lvl. 1)
129: Residential      (lvl. 1)
130: Blue             (lvl. 1)
131: Green            (lvl. 1)
132: Residential      (lvl. 1)
133: Red              (lvl. 1)
134: Purple           (lvl. 1)
135: Residential      (lvl. 1)
136: Yellow           (lvl. 1)
137: Blue             (lvl. 1)
138: Residential      (lvl. 1)
139: Green            (lvl. 1)
140: Red              (lvl. 1)
141: Residential      (lvl. 1)
142: Purple           (lvl. 1)
143: Yellow           (lvl. 1)
144: Residential      (lvl. 1)
145: Blue             (lvl. 1)
146: Green            (lvl. 1)
147: Residential      (lvl. 1)
148: Red              (lvl. 1)
149: Purple           (lvl. 1)
150: Residential      (lvl. 1)
151: Yellow           (lvl. 1)
152: Blue             (lvl. 1)
153: Residential      (lvl. 1)
154: Green            (lvl. 1)
155: Red              (lvl. 1)
156: Residential      (lvl. 1)
157: Purple           (lvl. 1)
158: Yellow           (lvl. 1)
159: Residential      (lvl. 1)
160: Blue             (lvl. 1)
161: Green            (lvl. 1)
162: Residential      (lvl. 1)
163: Red              (lvl. 1)
164: Purple           (lvl. 1)
165: Residential      (lvl. 1)
166: Yellow           (lvl. 1)
167: Blue             (lvl. 1)
168: Residential      (lvl. 1)
169: Green            (lvl. 1)
170: Red              (lvl. 1)
171: Residential      (lvl. 1)
172: Purple           (lvl. 1)
173: Yellow           (lvl. 1)
174: Residential      (lvl. 1)
175: Blue             (lvl. 1)
176: Green            (lvl. 1)
177: Residential      (lvl. 1)
178: Red              (lvl. 1)
179: Purple           (lvl. 1)
180: Residential      (lvl. 1)
181: Yellow           (lvl. 1)
182: Blue             (lvl. 1)
183: Residential      (lvl. 1)
184: Green            (lvl. 1)
185: Red              (lvl. 1)
186: Residential      (lvl. 1)
187: Purple           (lvl. 1)
188: Yellow           (lvl. 1)
189: Residential      (lvl. 1)
190: Blue             (lvl. 1)
191: Green            (lvl. 1)
192: Residential      (lvl. 1)
193: Red              (lvl. 1)
194: Purple           (lvl. 1)
195: Residential      (lvl. 1)
196: Yellow           (lvl. 1)
197: Blue             (lvl. 1)
198: Residential      (lvl. 1)
199: Green            (lvl. 1)
200: Red              (lvl. 1)
201: Residential      (lvl. 1)
202: Purple           (lvl. 1)
203: Yellow           (lvl. 1)
204: Residential      (lvl. 1)
205: Blue             (lvl. 1)
206: Green            (lvl. 1)
207: Residential      (lvl. 1)
208: Red              (lvl. 1)
209: Purple           (lvl. 1)
210: Residential      (lvl. 1)
211: Yellow           (lvl. 1)
212: Blue             (lvl. 1)
213: Residential      (lvl. 1)
214: Green            (lvl. 1)
215: Red              (lvl. 1)
216: Residential      (lvl. 1)
217: Purple           (lvl. 1)
218: Yellow           (lvl. 1)
219: Residential      (lvl. 1)
220: Blue             (lvl. 1)
221: Green            (lvl. 1)
222: Residential      (lvl. 1)
223: Red              (lvl. 1)
224: Purple           (lvl. 1)
225: Residential      (lvl. 1)
226: Yellow           (lvl. 1)
227: Blue             (lvl. 1)
228: Residential      (lvl. 1)
229: Green            (lvl. 1)
230: Red              (lvl. 1)
231: Residential      (lvl. 1)
232: Purple           (lvl. 1)
233: Yellow           (lvl. 1)
234: Residential      (lvl. 1)
235: Blue             (lvl. 1)
236: Green            (lvl. 1)
237: Residential      (lvl. 1)
238: Red              (lvl. 1)
239: Purple           (lvl. 1)
240: Residential      (lvl. 1)
241: Yellow           (lvl. 1)
242: Blue             (lvl. 1)
243: Residential      (lvl. 1)
244: Green            (lvl. 1)
245: Red              (lvl. 1)
246: Residential      (lvl. 1)
247: Purple           (lvl. 1)
248: Yellow           (lvl. 1)
249: Residential      (lvl. 1)
250: Blue             (lvl. 1)
251: Green            (lvl. 1)
252: Residential      (lvl. 1)
253: Red              (lvl. 1)
254: Purple           (lvl. 1)
255: Residential      (lvl. 1)
256: Yellow           (lvl. 1)
257: Blue             (lvl. 1)
258: Residential      (lvl. 1)
259: Green            (lvl. 1)
260: Red              (lvl. 1)
261: Residential      (lvl. 1)
262: Purple           (lvl. 1)
263: Yellow           (lvl. 1)
264: Residential      (lvl. 1)
265: Blue             (lvl. 1)
266: Green            (lvl. 1)
267: Residential      (lvl. 1)
268: Red              (lvl. 1)
269: Purple           (lvl. 1)
270: Residential      (lvl. 1)
271: Yellow           (lvl. 1)
272: Blue             (lvl. 1)
273: Residential      (lvl. 1)
274: Green            (lvl. 1)
275: Red              (lvl. 1)
276: Residential      (lvl. 1)
277: Purple           (lvl. 1)
278: Yellow           (lvl. 1)
279: Residential      (lvl. 1)
280: Blue             (lvl. 1)
281: Green            (lvl. 1)
282: Residential      (lvl. 1)
283: Red              (lvl. 1)
284: Purple           (lvl. 1)
285: Residential      (lvl. 1)
286: Yellow           (lvl. 1)
287: Blue             (lvl. 1)
288: Residential      (lvl. 1)
289: Green            (lvl. 1)
290: Red              (lvl. 1)
291: Residential      (lvl. 1)
292: Purple           (lvl. 1)
293: Yellow           (lvl. 1)
294: Residential      (lvl. 1)
295: Blue             (lvl. 1)
296: Green            (lvl. 1)
297: Residential      (lvl. 1)
298: Red              (lvl. 1)
299: Purple           (lvl. 1)
300: Residential      (lvl. 1)
