  1: Lobby            (lvl. 0)
  2: Legendary Lounge (lvl. 0)
  3: Soda Brewery     (lvl. 3)
  4: Residential      (lvl. 3)
  5: Purple           (lvl. 3)
  6: Residential      (lvl. 3)
  7: Yellow           (lvl. 3)
  8: Blue             (lvl. 3)
  9: Residential      (lvl. 3)
 10: Green            (lvl. 3)
 11: Red              (lvl. 3)
 12: Residential      (lvl. 3)
 13: Purple           (lvl. 3)
 14: Yellow           (lvl. 3)
 15: Residential      (lvl. 3)
 16: Blue             (lvl. 3)
 17: Green            (lvl. 3)
 18: Residential      (lvl. 3)
 19: Red              (lvl. 3)
 20: Purple           (lvl. 3)
 21: Residential      (lvl. 3)
 22: Yellow           (lvl. 3)
 23: Blue             (lvl. 3)
 24: Residential      (lvl. 3)
 25: Green            (lvl. 3)
 26: Red              (lvl. 3)
 27: Residential      (lvl. 3)
 28: Purple           (lvl. 3)
 29: Yellow           (lvl. 3)
 30: Residential      (lvl. 3)
 31: Blue             (lvl. 3)
 32: Green            (lvl. 3)
 33: Residential      (lvl. 3)
 34: Red              (lvl. 3)
 35: Purple           (lvl. 3)
 36: Residential      (lvl. 3)
 37: Yellow           (lvl. 3)
 38: Blue             (lvl. 3)
 39: Residential      (lvl. 3)
 40: Green            (lvl. 3)
 41: Red              (lvl. 3)
 42: Residential      (lvl. 3)
 43: Purple           (lvl. 3)
 44: Yellow           (lvl. 3)
 45: Residential      (lvl. 3)
 46: Blue             (lvl. 3)
 47: Green            (lvl. 3)
 48: Residential      (lvl. 3)
 49: Red              (lvl. 3)
 50: Purple           (lvl. 3)
 51: Residential      (lvl. 3)
 52: Yellow           (lvl. 3)
 53: Blue             (lvl. 3)
 54: Residential      (lvl. 3)
 55: Green            (lvl. 3)
 56: Red              (lvl. 3)
 57: Residential      (lvl. 3)
 58: Purple           (lvl. 3)
 59: Yellow           (lvl. 3)
 60: Residential      (lvl. 3)
 61: Blue             (lvl. 3)
 62: Green            (lvl. 3)
 63: Residential      (lvl. 3)
 64: Red              (lvl. 3)
 65: Purple           (lvl. 3)
 66: Residential      (lvl. 3)
 67: Yellow           (lvl. 3)
 68: Blue             (lvl. 3)
 69: Residential      (lvl. 3)
 70: Green            (lvl. 3)
 71: Red              (lvl. 3)
 72: Residential      (lvl. 3)
 73: Purple           (lvl. 3)
 74: Yellow           (lvl. 3)
 75: Residential      (lvl. 3)
 76: Blue             (lvl. 3)
 77: Green            (lvl. 3)
 78: Residential      (lvl. 3)
 79: Red              (lvl. 3)
 80: Purple           (lvl. 3)
 81: Residential      (lvl. 3)
 82: Yellow           (lvl. 3)
 83: Blue             (lvl. 3)
 84: Residential      (lvl. 3)
 85: Green            (lvl. 3)
 86: Red              (lvl. 3)
 87: Residential      (lvl. 3)
 88: Purple           (lvl. 3)
 89: Yellow           (lvl. 3)
 90: Residential      (lvl. 3)
 91: Blue             (lvl. 2)
