  1: Lobby            (lvl. 0)
  2: Legendary Lounge (lvl. 0)
  3: Soda Brewery     (lvl. 1)
  4: Residential      (lvl. 2)
  5: Purple           (lvl. 2)
  6: Residential      (lvl. 2)
  7: Yellow           (lvl. 2)
  8: Blue             (lvl. 2)
  9: Residential      (lvl. 2)
 10: Green            (lvl. 2)
 11: Red              (lvl. 2)
 12: Residential      (lvl. 2)
 13: Purple           (lvl. 2)
 14: Yellow           (lvl. 2)
 15: Residential      (lvl. 2)
 16: Blue             (lvl. 2)
 17: Green            (lvl. 2)
 18: Residential      (lvl. 2)
 19: Red              (lvl. 2)
 20: Purple           (lvl. 2)
 21: Residential      (lvl. 2)
 22: Yellow           (lvl. 2)
 23: Blue             (lvl. 2)
 24: Residential      (lvl. 2)
 25: Green            (lvl. 2)
 26: Red              (lvl. 2)
 27: Residential      (lvl. 2)
 28: Purple           (lvl. 2)
 29: Yellow           (lvl. 2)
 30: Residential      (lvl. 2)
 31: Blue             (lvl. 2)
 32: Green            (lvl. 2)
 33: Residential      (lvl. 2)
 34: Red              (lvl. 2)
 35: Purple           (lvl. 2)
 36: Residential      (lvl. 2)
 37: Yellow           (lvl. 2)
 38: Blue             (lvl. 2)
 39: Residential      (lvl. 2)
 40: Green            (lvl. 2)
 41: Red              (lvl. 2)
 42: Residential      (lvl. 2)
 43: Purple           (lvl. 2)
 44: Yellow           (lvl. 2)
 45: Residential      (lvl. 2)
 46: Blue             (lvl. 2)
 47: Green            (lvl. 2)
 48: Residential      (lvl. 2)
 49: Red              (lvl. 2)
 50: Purple           (lvl. 2)
 51: Residential      (lvl. 2)
 52: Yellow           (lvl. 2)
 53: Blue             (lvl. 2)
 54: Residential      (lvl. 2)
 55: Green            (lvl. 2)
 56: Red              (lvl. 2)
 57: Residential      (lvl. 2)
 58: Purple           (lvl. 2)
 59: Yellow           (lvl. 2)
 60: Residential      (lvl. 2)
 61: Blue             (lvl. 2)
 62: Green            (lvl. 2)
 63: Residential      (lvl. 2)
 64: Red              (lvl. 2)
 65: Purple           (lvl. 2)
 66: Residential      (lvl. 2)
 67: Yellow           (lvl. 2)
 68: Blue             (lvl. 2)
 69: Residential      (lvl. 2)
 70: Green            (lvl. 2)
 71: Red              (lvl. 2)
 72: Residential      (lvl. 2)
 73: Purple           (lvl. 2)
 74: Yellow           (lvl. 2)
 75: Residential      (lvl. 2)
 76: Blue             (lvl. 2)
 77: Green            (lvl. 2)
 78: Residential      (lvl. 2)
 79: Red              (lvl. 2)
 80: Purple           (lvl. 2)
 81: Residential      (lvl. 2)
 82: Yellow           (lvl. 2)
 83: Blue             (lvl. 2)
 84: Residential      (lvl. 2)
 85: Green            (lvl. 2)
 86: Red              (lvl. 2)
 87: Residential      (lvl. 2)
 88: Purple           (lvl. 2)
 89: Yellow           (lvl. 2)
 90: Residential      (lvl. 2)
 91: Blue             (lvl. 2)
 92: Green            (lvl. 2)
 93: Residential      (lvl. 2)
 94: Red              (lvl. 2)
 95: Purple           (lvl. 2)
 96: Residential      (lvl. 2)
 97: Yellow           (lvl. 2)
 98: Blue             (lvl. 2)
 99: Residential      (lvl. 2)
100: Green            (lvl. 2)
101: Red              (lvl. 2)
102: Residential      (lvl. 2)
103: Purple           (lvl. 2)
104: Yellow           (lvl. 2)
105: Residential      (lvl. 2)
106: Blue             (lvl. 2)
107: Green            (lvl. 2)
108: Residential      (lvl. 2)
109: Red              (lvl. 2)
110: Purple           (lvl. 2)
111: Residential      (lvl. 2)
112: Yellow           (lvl. 2)
113: Blue             (lvl. 2)
114: Residential      (lvl. 2)
115: Green            (lvl. 2)
116: Red              (lvl. 2)
117: Residential      (lvl. 2)
118: Purple           (lvl. 2)
119: Yellow           (lvl. 2)
120: Residential      (lvl. 2)
121: Blue             (lvl. 2)
122: Green            (lvl. 2)
123: Residential      (lvl. 2)
124: Red              (lvl. 2)
125: Purple           (lvl. 2)
126: Residential      (lvl. 2)
127: Yellow           (lvl. 2)
128: Blue             (lvl. 2)
129: Residential      (lvl. 2)
130: Green            (lvl. 2)
131: Red              (lvl. 2)
132: Residential      (lvl. 2)
133: Purple           (lvl. 2)
134: Yellow           (lvl. 2)
135: Residential      (lvl. 2)
136: Blue             (lvl. 2)
137: Green            (lvl. 2)
138: Residential      (lvl. 2)
139: Red              (lvl. 2)
140: Purple           (lvl. 2)
141: Residential      (lvl. 2)
142: Yellow           (lvl. 2)
143: Blue             (lvl. 2)
144: Residential      (lvl. 2)
145: Green            (lvl. 2)
146: Red              (lvl. 2)
147: Residential      (lvl. 2)
148: Purple           (lvl. 2)
149: Yellow           (lvl. 2)
150: Residential      (lvl. 2)
151: Blue             (lvl. 2)
152: Green            (lvl. 2)
153: Residential      (lvl. 2)
154: Red              (lvl. 2)
155: Purple           (lvl. 2)
156: Residential      (lvl. 2)
157: Yellow           (lvl. 1)
158: Blue             (lvl. 1)
159: Residential      (lvl. 1)
160: Green            (lvl. 1)
161: Residential      (lvl. 1)
162: Red              (lvl. 1)
163: Purple           (lvl. 1)
164: Residential      (lvl. 1)
165: Yellow           (lvl. 1)
166: Blue             (lvl. 1)
167: Residential      (lvl. 1)
168: Green            (lvl. 1)
169: Residential      (lvl. 1)
170: Red              (lvl. 1)
171: Purple           (lvl. 1)
172: Residential      (lvl. 1)
173: Yellow           (lvl. 1)
174: Blue             (lvl. 1)
175: Residential      (lvl. 1)
176: Green            (lvl. 1)
177: Residential      (lvl. 1)
178: Red              (lvl. 1)
179: Purple           (lvl. 1)
180: Residential      (lvl. 1)
181: Yellow           (lvl. 1)
182: Blue             (lvl. 1)
183: Residential      (lvl. 1)
184: Green            (lvl. 1)
185: Residential      (lvl. 1)
186: Red              (lvl. 1)
187: Purple           (lvl. 1)
188: Residential      (lvl. 1)
189: Yellow           (lvl. 1)
190: Blue             (lvl. 1)
191: Residential      (lvl. 1)
192: Green            (lvl. 1)
193: Residential      (lvl. 1)
194: Red              (lvl. 1)
195: Purple           (lvl. 1)
196: Residential      (lvl. 1)
197: Yellow           (lvl. 1)
198: Blue             (lvl. 1)
199: Residential      (lvl. 1)
200: Green            (lvl. 1)
201: Residential      (lvl. 1)
202: Red              (lvl. 1)
203: Purple           (lvl. 1)
204: Residential      (lvl. 1)
205: Yellow           (lvl. 1)
206: Blue             (lvl. 1)
207: Residential      (lvl. 1)
208: Green            (lvl. 1)
209: Residential      (lvl. 1)
210: Red              (lvl. 1)
211: Purple           (lvl. 1)
212: Residential      (lvl. 1)
213: Yellow           (lvl. 1)
214: Blue             (lvl. 1)
215: Residential      (lvl. 1)
216: Green            (lvl. 1)
217: Residential      (lvl. 1)
218: Red              (lvl. 1)
219: Purple           (lvl. 1)
220: Residential      (lvl. 1)
221: Yellow           (lvl. 1)
222: Blue             (lvl. 1)
223: Residential      (lvl. 1)
224: Green            (lvl. 1)
225: Residential      (lvl. 1)
226: Red              (lvl. 1)
227: Purple           (lvl. 1)
228: Residential      (lvl. 1)
229: Yellow           (lvl. 1)
230: Blue             (lvl. 1)
231: Residential      (lvl. 1)
232: Green            (lvl. 1)
233: Residential      (lvl. 1)
234: Red              (lvl. 1)
235: Purple           (lvl. 1)
236: Residential      (lvl. 1)
237: Yellow           (lvl. 1)
238: Blue             (lvl. 1)
239: Residential      (lvl. 1)
240: Green            (lvl. 1)
241: Residential      (lvl. 1)
242: Red              (lvl. 1)
243: Purple           (lvl. 1)
244: Residential      (lvl. 1)
245: Yellow           (lvl. 1)
246: Blue             (lvl. 1)
247: Residential      (lvl. 1)
248: Green            (lvl. 1)
249: Residential      (lvl. 1)
250: Red              (lvl. 1)
251: Purple           (lvl. 1)
252: Residential      (lvl. 1)
253: Yellow           (lvl. 1)
254: Blue             (lvl. 1)
255: Residential      (lvl. 1)
256: Green            (lvl. 1)
257: Residential      (lvl. 1)
258: Red              (lvl. 1)
259: Purple           (lvl. 1)
260: Residential      (lvl. 1)
261: Yellow           (lvl. 1)
262: Blue             (lvl. 1)
263: Residential      (lvl. 1)
264: Green            (lvl. 1)
265: Residential      (lvl. 1)
266: Red              (lvl. 1)
267: Purple           (lvl. 1)
268: Residential      (lvl. 1)
269: Yellow           (lvl. 1)
270: Blue             (lvl. 1)
271: Residential      (lvl. 1)
272: Green            (lvl. 1)
273: Residential      (lvl. 1)
274: Red              (lvl. 1)
275: Purple           (lvl. 1)
276: Residential      (lvl. 1)
277: Yellow           (lvl. 1)
278: Blue             (lvl. 1)
279: Residential      (lvl. 1)
280: Green            (lvl. 1)
281: Residential      (lvl. 1)
282: Red              (lvl. 1)
283: Purple           (lvl. 1)
284: Residential      (lvl. 1)
285: Yellow           (lvl. 1)
286: Blue             (lvl. 1)
287: Residential      (lvl. 1)
288: Green            (lvl. 1)
289: Residential      (lvl. 1)
290: Red              (lvl. 1)
291: Purple           (lvl. 1)
292: Residential      (lvl. 1)
293: Yellow           (lvl. 1)
294: Blue             (lvl. 1)
295: Residential      (lvl. 1)
296: Green            (lvl. 1)
297: Residential      (lvl. 1)
298: Red              (lvl. 1)
299: Purple           (lvl. 1)
300: Residential      (lvl. 1)
